#------------------------------------------------------------------------
# Program: Diag Quadratic
#          (c) Amal Medhi <amedhi@iisertvm.ac.in>
#------------------------------------------------------------------------
# job_72369_diag.x_20260122172749_amedhi@isha.local
# Lattice: HONEYCOMB2 (Size = 1x100x1, Sites/unitcell = 100, Boundary = 0-1-0)
# No of sites = 10000
# Model: MKM
# lambda = 0.060000
# eta = 0.600000
# lambda_R = 0.360000
# t = 1.000000
# Results: WaveFunction
#------------------------------------------------------------------------
# wf_0:   psi(40,98,0)        cols: (6,7)
# wf_1:   psi(40,99,0)        cols: (8,9)
# wf_2:   psi(40,100,0)       cols: (10,11)
# wf_3:   psi(40,101,0)       cols: (12,13)
# wf_4:   psi(49,98,0)        cols: (14,15)
# wf_5:   psi(49,99,0)        cols: (16,17)
# wf_6:   psi(49,100,0)       cols: (18,19)
# wf_7:   psi(49,101,0)       cols: (20,21)
#------------------------------------------------------------------------
# basis   label   xcoord        ycoord        zcoord        Re[wf_1]      Im[wf_1]      Re[wf_2]      Im[wf_2]      Re[wf_3]      Im[wf_3]      Re[wf_4]      Im[wf_4]      Re[wf_5]      Im[wf_5]      Re[wf_6]      Im[wf_6]      Re[wf_7]      Im[wf_7]      Re[wf_8]      Im[wf_8]      
#------------------------------------------------------------------------
      75    37-1  1.645448E+01 -2.750000E+01  0.000000E+00  1.291653E-02  1.481707E-02 -2.877791E-02  2.194309E-03  3.191992E-02  1.634412E-02 -9.757726E-02 -2.378422E-03 -2.555852E-02 -3.464117E-02 -6.470528E-02  1.612331E-02 -5.391251E-02  2.366110E-02 -1.036110E-01  5.222939E-02
      76    38-0  1.645448E+01 -2.850000E+01  0.000000E+00 -2.665155E-03  2.668346E-02 -1.259191E-02 -1.841604E-02 -3.660324E-03  3.740335E-02 -8.702389E-02 -2.853103E-02  5.408947E-02  1.790009E-02 -9.861770E-02 -6.767083E-03  8.951363E-02  8.991981E-05 -3.960013E-02  8.470297E-03
      77    38-1  1.645448E+01 -2.850000E+01  0.000000E+00 -5.040753E-02  7.866947E-02  4.879146E-02 -3.505601E-02 -1.094238E-01  6.169869E-02  8.578839E-02  2.949299E-02  1.071506E-01  4.514481E-02  5.715446E-02  2.521980E-03 -6.421839E-02  2.062312E-02  1.622543E-02  1.166787E-02
      78    39-0  1.732051E+01 -2.900000E+01  0.000000E+00 -4.890648E-02 -1.958243E-02  6.384726E-02  6.411263E-02 -7.209619E-02 -9.512547E-02  9.824358E-02  5.194587E-03 -8.804755E-02  4.268018E-02  3.288454E-02  1.860066E-02  2.780237E-02  4.535939E-02  5.817610E-02  3.942689E-02
      79    39-1  1.732051E+01 -2.900000E+01  0.000000E+00  1.302285E-02 -1.881920E-02  4.534066E-03  2.574483E-02  1.526247E-02 -3.336200E-02 -9.939801E-02 -4.428218E-03 -4.562310E-02  9.735377E-03 -4.988435E-02 -4.724780E-02 -5.195927E-02 -3.367661E-02 -9.935419E-02 -5.685077E-02
      80    40-0  1.732051E+01 -3.000000E+01  0.000000E+00  2.986117E-02 -1.446501E-03 -1.416151E-02  1.317361E-02  3.808701E-02  2.039330E-03 -8.912994E-02 -3.122531E-02  3.596434E-02 -4.296146E-02 -4.830697E-02 -8.408054E-02  4.745931E-02  7.300147E-02 -3.521455E-02 -3.596960E-02
      81    40-1  1.732051E+01 -3.000000E+01  0.000000E+00  9.018510E-02  5.637463E-02 -2.719937E-02 -3.807705E-02  6.599066E-02  1.087157E-01  8.788671E-02  3.198134E-02  8.790192E-02 -7.666803E-02  2.466999E-02  4.839022E-02 -5.212855E-02 -4.124949E-02  4.814891E-03  2.380158E-02
      82    41-0  1.818653E+01 -3.050000E+01  0.000000E+00 -2.789968E-02  6.549212E-02  5.522888E-02 -5.712737E-02 -9.481115E-02  7.680127E-02  9.958778E-02  7.054270E-03  2.190604E-03  1.014772E-01  2.624460E-03  3.731156E-02 -2.289746E-02  5.017888E-02  5.559651E-04  6.770789E-02
      83    41-1  1.818653E+01 -3.050000E+01  0.000000E+00 -2.407547E-02 -1.052555E-02  2.224097E-02 -6.607669E-03 -3.464576E-02 -1.405779E-02 -1.007575E-01 -6.528399E-03 -1.152366E-02  4.577951E-02  1.361840E-02 -7.160500E-02 -2.327858E-04 -6.431459E-02 -7.286872E-03 -1.110853E-01
      84    42-0  1.818653E+01 -3.150000E+01  0.000000E+00 -5.812809E-03 -3.190929E-02  1.322812E-02  9.719181E-03  4.185888E-04 -3.857354E-02 -9.078029E-02 -3.387584E-02 -2.398265E-02 -5.295806E-02  4.276582E-02 -8.299803E-02 -3.433845E-02  7.771951E-02  1.295136E-02 -5.827530E-02
      85    42-1  1.818653E+01 -3.150000E+01  0.000000E+00  6.027737E-02 -9.948777E-02 -2.734988E-02  1.830866E-02  1.074440E-01 -7.007304E-02  8.955148E-02  3.442410E-02 -3.189485E-02 -1.099339E-01 -2.791218E-02  4.779738E-02  5.222584E-03 -6.490375E-02 -1.753562E-02  2.362681E-02
      86    43-0  1.905256E+01 -3.200000E+01  0.000000E+00  8.066578E-02  3.447914E-02 -4.912199E-02 -4.615319E-02  8.129437E-02  9.398658E-02  1.004643E-01  8.959546E-03  9.517689E-02  4.360112E-02 -3.379403E-02  2.051527E-02 -5.547236E-02  9.585672E-03 -5.203516E-02  3.777393E-02
      87    43-1  1.905256E+01 -3.200000E+01  0.000000E+00 -7.454445E-03  2.849482E-02 -8.376768E-03 -1.834513E-02 -1.273512E-02  3.576675E-02 -1.016418E-01 -8.638069E-03  3.884191E-02  2.837565E-02  6.956409E-02 -3.000741E-02  5.628541E-02 -3.662296E-02  8.587570E-02 -6.462176E-02
      88    44-0  1.905256E+01 -3.300000E+01  0.000000E+00 -3.290164E-02  1.012443E-02  5.106831E-03 -1.283103E-02 -3.883433E-02  1.233085E-03 -9.197482E-02 -3.644919E-02 -5.513786E-02 -1.750578E-03  9.152654E-02 -8.407801E-03 -8.138305E-02  1.360522E-02  6.396048E-02 -2.388124E-02
      89    44-1  1.905256E+01 -3.300000E+01  0.000000E+00 -1.060340E-01 -6.204608E-02  8.578835E-03  1.688013E-02 -7.393441E-02 -1.056721E-01  9.077560E-02  3.677982E-02 -1.138247E-01 -1.691550E-02 -5.148866E-02  3.808254E-03  5.604566E-02 -3.097862E-02 -3.510005E-02  2.022097E-03
      90    45-0  1.991858E+01 -3.350000E+01  0.000000E+00  3.925906E-02 -9.390147E-02 -3.705652E-02  3.993654E-02  9.265764E-02 -8.553421E-02  1.008946E-01  1.085572E-02  8.064516E-02 -6.857183E-02 -3.981806E-02 -1.839374E-02 -3.939079E-02 -4.183446E-02 -5.660371E-02 -1.939497E-02
      91    45-1  1.991858E+01 -3.350000E+01  0.000000E+00  3.191314E-02  3.952290E-03 -1.413580E-02  9.780474E-03  3.672154E-02  1.131147E-02 -1.020368E-01 -1.073603E-02  4.527556E-02 -2.488420E-02  6.424441E-02  4.354040E-02  6.414627E-02  2.802883E-02  9.717674E-02  3.464754E-02
      92    46-0  1.991858E+01 -3.450000E+01  0.000000E+00  1.410090E-02  3.273236E-02 -1.202665E-02 -4.728863E-04  2.915930E-03  3.890224E-02 -9.270919E-02 -3.891425E-02 -2.167127E-02  4.977512E-02  5.659608E-02  6.956285E-02 -5.401592E-02 -5.890702E-02  6.160532E-02  4.563931E-02
      93    46-1  1.991858E+01 -3.450000E+01  0.000000E+00 -6.168942E-02  1.095904E-01  6.899839E-03  1.907914E-03 -1.034446E-01  7.750046E-02  9.154428E-02  3.902406E-02 -6.461925E-02  9.414486E-02 -2.677569E-02 -4.093453E-02  5.607923E-02  2.870329E-02 -2.697176E-02 -3.016871E-02
      94    47-0  2.078461E+01 -3.500000E+01  0.000000E+00 -1.046999E-01 -4.224395E-02  2.969908E-02  2.813722E-02 -8.948757E-02 -9.084537E-02  1.008543E-01  1.269780E-02 -2.948111E-02 -1.050416E-01 -6.320727E-03 -4.277431E-02  1.316206E-02 -5.773301E-02 -1.558781E-02 -5.352406E-02
      95    47-1  2.078461E+01 -3.500000E+01  0.000000E+00  1.748773E-04 -3.420374E-02  1.077736E-02  9.671570E-03  9.806768E-03 -3.750214E-02 -1.019464E-01 -1.280272E-02 -2.374880E-03 -5.127091E-02 -1.969496E-03  8.160375E-02  1.199006E-02  7.132213E-02  2.336608E-02  9.466404E-02
      96    48-0  2.078461E+01 -3.600000E+01  0.000000E+00  3.136576E-02 -1.762518E-02  4.068563E-03  1.077871E-02  3.878876E-02 -4.588095E-03 -9.298295E-02 -4.124477E-02  3.606198E-02  4.222492E-02 -2.661976E-02  8.162101E-02  1.924562E-02 -7.527966E-02 -4.625405E-03  8.433174E-02
      97    48-1  2.078461E+01 -3.600000E+01  0.000000E+00  1.100145E-01  5.945108E-02  1.302498E-02  2.470539E-03  8.071618E-02  1.007640E-01  9.186091E-02  4.114419E-02  5.696172E-02  9.578129E-02  2.014141E-02 -4.549511E-02  7.175392E-03  6.102132E-02  9.147582E-03 -4.467838E-02
      98    49-0  2.165064E+01 -3.650000E+01  0.000000E+00 -4.348952E-02  1.126320E-01  1.957323E-02 -1.853194E-02 -8.858285E-02  9.311755E-02  1.003304E-01  1.447951E-02 -1.094047E-01 -1.981544E-02  3.668283E-02 -2.726551E-02  5.619755E-02 -2.188786E-02  3.110470E-02 -4.053105E-02
      99    49-1  2.165064E+01 -3.650000E+01  0.000000E+00 -3.529304E-02  3.720491E-03  5.029753E-03 -1.136099E-02 -3.809701E-02 -8.240087E-03 -1.013784E-01 -1.480789E-02 -4.928025E-02 -1.715284E-02 -7.093153E-02  4.535718E-02 -5.533318E-02  5.069441E-02 -6.213938E-02  6.669906E-02
     100    50-0  2.165064E+01 -3.750000E+01  0.000000E+00 -2.057385E-02 -2.891638E-02  9.089673E-03 -8.470437E-03 -6.224510E-03 -3.847775E-02 -9.280057E-02 -4.341562E-02  5.043765E-02 -1.337182E-02 -8.152676E-02  2.102245E-02  7.095787E-02 -2.442674E-02 -7.881706E-02  4.580325E-02
     101    50-1  2.165064E+01 -3.750000E+01  0.000000E+00  5.563402E-02 -1.071548E-01  1.110687E-02 -2.455976E-02  9.764868E-02 -8.356156E-02  9.174474E-02  4.311317E-02  1.105911E-01 -1.147383E-02  4.495027E-02 -8.277165E-03 -4.605702E-02  3.893577E-02  4.641905E-02 -2.134339E-02
     102    51-0  2.251666E+01 -3.800000E+01  0.000000E+00  1.173860E-01  4.310628E-02 -6.596615E-03 -1.149950E-02  9.637829E-02  8.590530E-02  9.934402E-02  1.618756E-02 -6.405125E-02  9.119282E-02  4.702538E-02  1.625100E-02  5.019692E-02  3.543101E-02  4.559454E-02  9.867586E-04
     103    51-1  2.251666E+01 -3.800000E+01  0.000000E+00  7.552021E-03  3.517705E-02 -1.151664E-02 -3.175234E-04 -6.622300E-03  3.849369E-02 -1.003363E-01 -1.672094E-02 -3.915593E-02  3.937287E-02 -7.788391E-02 -3.612059E-02 -7.533713E-02 -1.901942E-02 -8.325812E-02 -1.418879E-02
     104    52-0  2.251666E+01 -3.900000E+01  0.000000E+00 -2.552134E-02  2.277252E-02 -1.266573E-02 -7.019266E-03 -3.796611E-02  7.820316E-03 -9.217156E-02 -4.540248E-02  6.250572E-03 -5.094385E-02 -6.107752E-02 -5.415337E-02  5.695058E-02  4.457845E-02 -8.712661E-02 -4.377451E-02
     105    52-1  2.251666E+01 -3.900000E+01  0.000000E+00 -1.009705E-01 -5.051316E-02 -3.630643E-02 -1.885688E-02 -8.601191E-02 -9.414275E-02  9.120186E-02  4.488918E-02  3.735077E-02 -1.025075E-01  2.700555E-02  3.376824E-02 -5.701451E-02 -1.599019E-02  4.873540E-02  2.706780E-02
     106    53-0  2.338269E+01 -3.950000E+01  0.000000E+00  4.130666E-02 -1.187830E-01 -4.060670E-03 -5.895665E-03  8.283505E-02 -9.922426E-02  9.791309E-02  1.778369E-02  5.730455E-02  9.876786E-02  1.172320E-02  4.748831E-02 -1.544162E-03  6.297916E-02  2.343723E-02  3.298974E-02
     107    53-1  2.338269E+01 -3.950000E+01  0.000000E+00  3.386845E-02 -1.109825E-02  4.382261E-03  1.120981E-02  3.869498E-02  4.958419E-03 -9.882539E-02 -1.851634E-02  1.783980E-02  5.127327E-02 -1.236371E-02 -8.882143E-02 -2.598184E-02 -7.558242E-02 -3.084335E-02 -7.019151E-02
     108    54-0  2.338269E+01 -4.050000E+01  0.000000E+00  2.408756E-02  2.130395E-02 -4.616456E-03  1.655798E-02  9.363999E-03  3.726575E-02 -9.110992E-02 -4.717797E-02 -4.326119E-02 -2.824126E-02  1.189596E-02 -7.669157E-02 -5.987267E-03  6.974605E-02 -1.223787E-02 -1.024403E-01
     109    54-1  2.338269E+01 -4.050000E+01  0.000000E+00 -4.439514E-02  9.158511E-02 -2.561212E-02  4.808463E-02 -9.029020E-02  8.802965E-02  9.022202E-02  4.644956E-02 -7.522097E-02 -7.448183E-02 -1.366267E-02  4.167900E-02 -1.796016E-02 -5.458194E-02  6.361316E-03  5.949520E-02
     110    55-0  2.424871E+01 -4.100000E+01  0.000000E+00 -1.166961E-01 -3.840490E-02 -1.875803E-02 -2.582958E-03 -1.016363E-01 -7.939111E-02  9.603640E-02  1.923473E-02  1.147788E-01 -8.247509E-03 -3.786597E-02  3.509634E-02 -5.397292E-02  3.446324E-02 -9.754573E-03  3.377796E-02
     111    55-1  2.424871E+01 -4.100000E+01  0.000000E+00 -1.419083E-02 -3.136307E-02  1.045356E-02 -9.024305E-03  3.274331E-03 -3.871568E-02 -9.685584E-02 -2.017065E-02  5.511211E-02  2.429786E-03  6.850998E-02 -6.127137E-02  5.079988E-02 -6.502057E-02  3.746888E-02 -5.707311E-02
     112    56-0  2.424871E+01 -4.200000E+01  0.000000E+00  1.642350E-02 -2.444978E-02  2.007625E-02  1.912634E-03  3.638718E-02 -1.083590E-02 -8.962575E-02 -4.871247E-02 -4.087914E-02  2.535285E-02  6.935878E-02 -3.047896E-02 -5.904725E-02  3.197986E-02  8.205458E-02 -6.940932E-02
     113    56-1  2.424871E+01 -4.200000E+01  0.000000E+00  7.924089E-02  3.763856E-02  5.968620E-02  3.131524E-02  8.957979E-02  8.612615E-02  8.881939E-02  4.779614E-02 -9.820533E-02  3.626862E-02 -3.804086E-02  1.076131E-02  3.490047E-02 -4.417041E-02 -4.837152E-02  4.236419E-02
     114    57-0  2.511474E+01 -4.250000E+01  0.000000E+00 -3.466906E-02  1.110371E-01 -8.351169E-03  3.183521E-02 -7.562831E-02  1.036089E-01  9.371806E-02  2.052827E-02  4.012807E-02 -1.072030E-01 -5.400477E-02 -1.213111E-02 -5.952617E-02 -2.638953E-02 -2.692689E-02  1.186030E-02
     115    57-1  2.511474E+01 -4.250000E+01  0.000000E+00 -2.776516E-02  1.676568E-02 -1.351267E-02 -9.319520E-03 -3.854215E-02 -1.611226E-03 -9.444249E-02 -2.166219E-02  2.792406E-02 -5.098991E-02  8.989193E-02  2.523945E-02  8.468498E-02  6.921320E-03  5.969642E-02  2.925363E-04
     116    58-0  2.511474E+01 -4.350000E+01  0.000000E+00 -2.382628E-02 -1.107807E-02 -1.033884E-03 -2.317872E-02 -1.221572E-02 -3.533733E-02 -8.772656E-02 -4.998753E-02  8.023903E-03  4.652070E-02  6.169439E-02  3.881415E-02 -5.640458E-02 -3.090217E-02  1.067044E-01  3.173667E-02
     117    58-1  2.511474E+01 -4.350000E+01  0.000000E+00  3.062060E-02 -6.426499E-02  3.591011E-02 -7.088179E-02  8.168265E-02 -9.063959E-02  8.703913E-02  4.890479E-02 -9.868719E-03  1.010200E-01 -2.552489E-02 -2.734082E-02  5.502316E-02  3.829705E-03 -6.589921E-02 -1.555514E-02
     118    59-0  2.598076E+01 -4.400000E+01  0.000000E+00  1.019538E-01  3.027978E-02  4.488107E-02  1.324223E-02  1.050936E-01  7.161849E-02  9.098390E-02  2.165203E-02 -8.184381E-02 -8.310431E-02 -1.861551E-02 -5.102631E-02 -1.136634E-02 -6.549590E-02 -2.214148E-02 -9.972612E-03
     119    59-1  2.598076E+01 -4.400000E+01  0.000000E+00  1.868263E-02  2.333969E-02 -7.814372E-03  1.769259E-02  3.286587E-05  3.814155E-02 -9.160603E-02 -2.296738E-02 -3.260780E-02 -4.556152E-02  2.863819E-02  9.264423E-02  4.149667E-02  7.654820E-02  2.726603E-02  4.231360E-02
     120    60-0  2.598076E+01 -4.500000E+01  0.000000E+00 -5.485180E-03  2.221867E-02 -2.581115E-02  4.139873E-03 -3.411872E-02  1.348626E-02 -8.543576E-02 -5.099317E-02  4.475489E-02  1.316225E-02  6.011704E-04  6.870547E-02 -4.792560E-03 -6.173257E-02  3.340559E-02  1.094867E-01
     121    60-1  2.598076E+01 -4.500000E+01  0.000000E+00 -4.705187E-02 -2.369466E-02 -8.147537E-02 -3.935307E-02 -9.120099E-02 -7.700061E-02  8.489346E-02  4.971805E-02  8.456276E-02  4.922507E-02  8.787520E-03 -3.674449E-02  2.658885E-02  4.608123E-02 -2.554595E-02 -6.547017E-02
     122    61-0  2.684679E+01 -4.550000E+01  0.000000E+00  2.559831E-02 -8.985839E-02  1.716033E-02 -5.757650E-02  6.736971E-02 -1.060265E-01  8.786261E-02  2.257531E-02 -1.102615E-01  3.690117E-02  3.709210E-02 -4.355650E-02  4.877402E-02 -4.658766E-02 -7.779728E-03 -1.840868E-02
     123    61-1  2.684679E+01 -4.550000E+01  0.000000E+00  1.823612E-02 -1.966097E-02  2.152256E-02  5.872517E-03  3.754412E-02 -1.687580E-03 -8.836500E-02 -2.405837E-02 -5.528966E-02  1.375274E-02 -6.223271E-02  7.680061E-02 -4.264620E-02  7.870197E-02 -1.704007E-02  3.673625E-02
     124    62-0  2.684679E+01 -4.650000E+01  0.000000E+00  1.965620E-02 -1.268160E-04  7.343317E-03  2.791162E-02  1.464228E-02  3.273553E-02 -8.278756E-02 -5.170298E-02  2.810835E-02 -3.260628E-02 -5.588510E-02  3.638118E-02  4.652457E-02 -3.608145E-02 -7.390318E-02  8.945096E-02
     125    62-1  2.684679E+01 -4.650000E+01  0.000000E+00 -1.714184E-02  2.808014E-02 -4.166733E-02  9.128837E-02 -7.214007E-02  9.125378E-02  8.235419E-02  5.022644E-02  7.883101E-02 -5.432099E-02  3.127436E-02 -1.126570E-02 -2.327915E-02  4.652771E-02  4.106235E-02 -6.076790E-02
     126    63-0  2.771281E+01 -4.700000E+01  0.000000E+00 -7.501395E-02 -2.118092E-02 -6.977425E-02 -1.994611E-02 -1.064406E-01 -6.286743E-02  8.436339E-02  2.326709E-02 -1.190755E-02  1.142547E-01  6.025806E-02  6.118758E-03  6.676044E-02  1.511334E-02  3.936684E-03 -1.638906E-02
     127    63-1  2.771281E+01 -4.700000E+01  0.000000E+00 -1.967356E-02 -1.239672E-02  3.592658E-03 -2.507603E-02 -3.295623E-03 -3.681739E-02 -8.473189E-02 -2.491578E-02 -1.305898E-02  5.795845E-02 -9.944452E-02 -1.136572E-02 -9.142799E-02  7.788000E-03 -3.051241E-02  3.628063E-03
     128    64-0  2.771281E+01 -4.800000E+01  0.000000E+00 -5.555181E-03 -1.619284E-02  2.946306E-02 -1.059721E-02  3.121093E-02 -1.568078E-02 -7.979383E-02 -5.208239E-02 -1.908906E-02 -3.745133E-02 -5.862821E-02 -2.448860E-02  5.273095E-02  1.869529E-02 -1.164012E-01 -1.297879E-02
     129    64-1  2.771281E+01 -4.800000E+01  0.000000E+00  7.959295E-03  1.119693E-02  1.000995E-01  4.291005E-02  9.076589E-02  6.715540E-02  7.945602E-02  5.047417E-02 -1.408093E-02 -9.048361E-02  2.260394E-02  2.204516E-02 -5.036341E-02  7.106131E-03  7.515736E-02 -1.574486E-03
     130    65-0  2.857884E+01 -4.850000E+01  0.000000E+00 -1.718526E-02  5.750306E-02 -2.171060E-02  8.144777E-02 -5.822887E-02  1.064029E-01  8.049445E-02  2.372358E-02  9.975611E-02  5.996261E-02  2.668108E-02  5.302587E-02  2.489085E-02  6.501479E-02  1.163622E-02 -1.118373E-02
     131    65-1  2.857884E+01 -4.850000E+01  0.000000E+00 -6.107140E-03  1.904901E-02 -2.821128E-02 -1.224446E-03 -3.590716E-02  4.754430E-03 -8.073126E-02 -2.553349E-02  4.450721E-02  3.482338E-02 -4.597996E-02 -9.265881E-02 -5.770326E-02 -7.386065E-02 -1.247723E-02 -1.629926E-02
     132    66-0  2.857884E+01 -4.950000E+01  0.000000E+00 -1.195689E-02  1.063357E-02 -1.380687E-02 -3.048049E-02 -1.657338E-02 -2.957162E-02 -7.645673E-02 -5.213141E-02 -4.063330E-02  7.118388E-04 -1.021613E-02 -5.833919E-02  1.262621E-02  5.198544E-02 -5.372037E-02 -1.045523E-01
     133    66-1  2.857884E+01 -4.950000E+01  0.000000E+00  6.136773E-03  1.264487E-02  4.309046E-02 -1.076981E-01  6.206446E-02 -8.971874E-02  7.629810E-02  5.042721E-02 -8.430445E-02 -2.375842E-02 -5.718564E-03  3.115053E-02 -3.265694E-02 -3.612970E-02  4.417173E-02  6.178537E-02
     134    67-0  2.944486E+01 -5.000000E+01  0.000000E+00  3.803656E-02  1.335804E-02  9.223161E-02  2.273871E-02  1.058019E-01  5.360773E-02  7.629698E-02  2.394696E-02  9.634462E-02 -6.234252E-02 -3.422881E-02  5.214395E-02 -4.075438E-02  5.754858E-02  1.807933E-02 -2.907551E-03
     135    67-1  2.944486E+01 -5.000000E+01  0.000000E+00  1.767600E-02  9.740486E-05  1.295910E-03  3.060733E-02  6.135735E-03  3.470308E-02 -7.640455E-02 -2.589368E-02  4.965255E-02 -2.909999E-02  5.226862E-02 -9.100574E-02  3.105460E-02 -9.084857E-02  5.078830E-03 -8.864279E-03
     136    68-0  2.944486E+01 -5.100000E+01  0.000000E+00  1.515720E-02  7.148121E-03 -3.092740E-02  1.685302E-02 -2.780717E-02  1.728974E-02 -7.282269E-02 -5.186547E-02 -1.425540E-02  3.432890E-02  4.203683E-02 -3.855853E-02 -3.427391E-02  3.676849E-02  5.688603E-02 -1.013341E-01
     137    68-1  2.944486E+01 -5.100000E+01  0.000000E+00  3.317745E-02 -2.189326E-03 -1.139931E-01 -4.224200E-02 -8.815081E-02 -5.689902E-02  7.287515E-02  4.997873E-02 -5.568422E-02  6.359655E-02 -2.514492E-02  9.922530E-03  1.190785E-02 -4.603034E-02 -2.648593E-02  7.273694E-02
     138    69-0  3.031089E+01 -5.150000E+01  0.000000E+00  1.019149E-02 -1.789010E-02  2.284382E-02 -1.015849E-01  4.890260E-02 -1.044901E-01  7.181872E-02  2.390309E-02 -1.689591E-02 -1.113748E-01 -6.532161E-02  1.580162E-03 -7.139531E-02 -2.145350E-03  1.916317E-02  1.158775E-02
     139    69-1  3.031089E+01 -5.150000E+01  0.000000E+00 -5.603419E-03 -1.489277E-02  3.241185E-02 -4.273922E-03  3.334062E-02 -7.583494E-03 -7.177647E-02 -2.596195E-02 -3.379475E-03 -5.922474E-02  1.058557E-01 -4.842040E-03  9.493743E-02 -2.445274E-02  8.332399E-04  3.732682E-03
     140    70-0  3.031089E+01 -5.250000E+01  0.000000E+00  1.909089E-03 -1.889236E-02  1.970618E-02  3.074979E-02  1.785499E-02  2.590485E-02 -6.895405E-02 -5.124697E-02  2.542910E-02  2.541703E-02  5.228675E-02  1.204324E-02 -4.647058E-02 -8.656101E-03  1.142226E-01 -7.668194E-03
     141    70-1  3.031089E+01 -5.250000E+01  0.000000E+00  6.807353E-04 -5.309204E-02 -4.055931E-02  1.189065E-01 -5.176432E-02  8.608462E-02  6.909423E-02  4.916432E-02  3.138356E-02  7.309990E-02 -1.860066E-02 -1.819371E-02  4.344554E-02 -1.623201E-02 -7.477874E-02  2.036152E-02
     142    71-0  3.117691E+01 -5.300000E+01  0.000000E+00  2.768189E-03 -8.784355E-03 -1.096895E-01 -2.162375E-02 -1.026817E-01 -4.396858E-02  6.706087E-02  2.355519E-02 -1.087129E-01 -3.241191E-02 -3.552189E-02 -5.321210E-02 -3.830161E-02 -6.143808E-02  6.229679E-03  2.654477E-02
     143    71-1  3.117691E+01 -5.300000E+01  0.000000E+00 -1.110304E-02  1.176926E-02 -7.355796E-03 -3.410552E-02 -8.899290E-03 -3.204385E-02 -6.685029E-02 -2.573144E-02 -5.181228E-02 -2.054838E-02  6.343745E-02  8.867852E-02  7.370005E-02  6.737348E-02 -1.134601E-02 -3.035448E-03
     144    72-0  3.117691E+01 -5.400000E+01  0.000000E+00 -2.176118E-02  3.670940E-03  3.002945E-02 -2.237506E-02  2.392889E-02 -1.829785E-02 -6.484249E-02 -5.022596E-02  3.188453E-02 -1.130948E-02  1.648198E-02  4.640765E-02 -1.724867E-02 -4.133527E-02  6.816115E-02  8.909730E-02
     145    72-1  3.117691E+01 -5.400000E+01  0.000000E+00 -7.157930E-02 -2.586981E-03  1.221906E-01  3.823528E-02  8.344555E-02  4.673405E-02  6.504821E-02  4.812718E-02  7.529293E-02  1.776704E-03  4.537072E-03 -2.539064E-02  3.592194E-02  2.541603E-02 -5.808368E-02 -4.957818E-02
     146    73-0  3.204294E+01 -5.450000E+01  0.000000E+00 -8.500987E-03 -2.462284E-02 -1.969812E-02  1.170449E-01 -3.915936E-02  1.006385E-01  6.202216E-02  2.292984E-02 -7.497063E-02  8.126631E-02  2.927177E-02 -6.033681E-02  3.023745E-02 -6.668839E-02 -1.924117E-02  2.626816E-02
     147    73-1  3.204294E+01 -5.450000E+01  0.000000E+00  1.768782E-02  7.815197E-03 -3.524488E-02  9.768549E-03 -3.055689E-02  9.781490E-03 -6.166487E-02 -2.522597E-02 -3.895701E-02  4.143515E-02 -3.901264E-02  1.030154E-01 -1.642122E-02  1.006335E-01 -3.996971E-03 -2.182699E-02
     148    74-0  3.204294E+01 -5.550000E+01  0.000000E+00  9.307633E-03  2.382118E-02 -2.469781E-02 -2.890120E-02 -1.854206E-02 -2.194385E-02 -6.046647E-02 -4.884832E-02  1.584268E-03 -3.062684E-02 -2.875601E-02  3.707586E-02  2.313628E-02 -3.429323E-02 -3.529835E-02  1.020620E-01
     149    74-1  3.204294E+01 -5.550000E+01  0.000000E+00 -3.311366E-03  8.787005E-02  3.520684E-02 -1.236640E-01  4.174115E-02 -8.021140E-02  6.095389E-02  4.677072E-02  3.250603E-02 -6.349878E-02  2.009614E-02 -6.982079E-03 -1.468886E-03  4.287559E-02  8.112985E-03 -7.573427E-02
     150    75-0  3.290897E+01 -5.600000E+01  0.000000E+00 -4.593938E-02  7.489825E-03  1.227561E-01  1.806841E-02  9.793129E-02  3.486292E-02  5.678039E-02  2.205788E-02  4.248448E-02  9.912371E-02  6.879513E-02 -1.065083E-02  7.307039E-02 -1.186332E-02 -3.814268E-02  1.602798E-03
     151    75-1  3.290897E+01 -5.600000E+01  0.000000E+00  4.379501E-03 -2.123652E-02  1.207209E-02  3.486298E-02  1.060327E-02  2.850437E-02 -5.629473E-02 -2.442618E-02  1.908373E-02  5.462853E-02 -1.086201E-01  2.257499E-02 -9.475799E-02  4.227603E-02  2.415014E-02 -2.130175E-02
     152    76-0  3.290897E+01 -5.700000E+01  0.000000E+00  2.490515E-02 -1.457957E-02 -2.726306E-02  2.646955E-02 -1.986662E-02  1.851837E-02 -5.592563E-02 -4.717507E-02 -2.632224E-02 -1.255698E-02 -4.327779E-02 -2.214455E-03  3.831703E-02  1.321659E-03 -1.005257E-01  2.499129E-02
     153    76-1  3.290897E+01 -5.700000E+01  0.000000E+00  1.018215E-01  2.721283E-03 -1.235523E-01 -3.149299E-02 -7.655673E-02 -3.679111E-02  5.671167E-02  4.485938E-02 -4.005706E-02 -5.210494E-02  1.393827E-02  1.599946E-02 -3.480551E-02  2.308297E-02  6.495908E-02 -3.649325E-02
