#------------------------------------------------------------------------
# Program: Diag Quadratic
#          (c) Amal Medhi <amedhi@iisertvm.ac.in>
#------------------------------------------------------------------------
# job_71954_diag.x_20260122170524_amedhi@isha.local
# Lattice: HONEYCOMB2 (Size = 1x100x1, Sites/unitcell = 100, Boundary = 0-1-0)
# No of sites = 10000
# Model: MKM
# lambda = 0.060000
# eta = 0.250000
# lambda_R = 0.840000
# t = 1.000000
# Results: WaveFunction
#------------------------------------------------------------------------
# wf_0:   psi(25,98,0)        cols: (6,7)
# wf_1:   psi(25,99,0)        cols: (8,9)
# wf_2:   psi(25,100,0)       cols: (10,11)
# wf_3:   psi(25,101,0)       cols: (12,13)
# wf_4:   psi(49,98,0)        cols: (14,15)
# wf_5:   psi(49,99,0)        cols: (16,17)
# wf_6:   psi(49,100,0)       cols: (18,19)
# wf_7:   psi(49,101,0)       cols: (20,21)
#------------------------------------------------------------------------
# basis   label   xcoord        ycoord        zcoord        Re[wf_1]      Im[wf_1]      Re[wf_2]      Im[wf_2]      Re[wf_3]      Im[wf_3]      Re[wf_4]      Im[wf_4]      Re[wf_5]      Im[wf_5]      Re[wf_6]      Im[wf_6]      Re[wf_7]      Im[wf_7]      Re[wf_8]      Im[wf_8]      
#------------------------------------------------------------------------
      75    37-1  1.645448E+01 -2.750000E+01  0.000000E+00  1.261237E-02 -5.029283E-02  6.036838E-04  1.513162E-04 -3.420965E-04  2.342678E-04  6.710405E-02 -1.442140E-02 -5.668980E-03  2.838141E-02  8.222273E-03 -3.477481E-02 -8.777455E-03  2.992643E-02 -8.610887E-03  2.475714E-02
      76    38-0  1.645448E+01 -2.850000E+01  0.000000E+00  8.737730E-03  4.271091E-02  2.401896E-03  1.859311E-03 -2.413717E-03 -1.785436E-03  6.255839E-02 -8.933405E-03 -2.224400E-02  3.859552E-03  3.696344E-02 -4.695446E-03  2.706786E-02  1.895686E-02  1.448893E-02  1.166117E-02
      77    38-1  1.645448E+01 -2.850000E+01  0.000000E+00 -1.168189E-01  1.577033E-02 -4.459225E-03  4.617193E-03  4.446889E-03 -4.773379E-03  1.486258E-02  1.071884E-01 -6.120820E-02 -4.268349E-02  1.043781E-01  7.292383E-02  6.684170E-02  1.090345E-01  3.850902E-02  6.383701E-02
      78    39-0  1.732051E+01 -2.900000E+01  0.000000E+00  1.304602E-01  3.304636E-02  3.301752E-04  5.119763E-04 -1.297850E-03  2.574437E-04  3.195565E-02  1.203502E-01  8.116912E-02 -3.766733E-02 -1.127190E-01  5.216012E-02  1.249499E-01 -6.730806E-04  8.872402E-02  1.863192E-04
      79    39-1  1.732051E+01 -2.900000E+01  0.000000E+00 -1.674606E-02  4.978649E-02 -5.489898E-04 -2.107044E-04  2.420200E-04 -2.776328E-04 -6.790535E-02  1.650448E-02  2.464358E-02  6.864468E-03 -3.485002E-02 -1.127682E-02  2.961084E-02  1.225779E-02  2.125387E-02  1.018922E-02
      80    40-0  1.732051E+01 -3.000000E+01  0.000000E+00 -5.567965E-03 -4.524641E-02 -1.880978E-03 -1.584238E-03  1.898531E-03  1.493112E-03 -6.445178E-02  1.104652E-02  1.907668E-03  1.848170E-02 -1.725092E-03 -3.786983E-02  2.205536E-02 -2.525929E-02  1.068379E-02 -1.052329E-02
      81    40-1  1.732051E+01 -3.000000E+01  0.000000E+00  1.223381E-01 -6.609065E-03  3.727814E-03 -3.567607E-03 -3.719400E-03  3.761738E-03 -1.832939E-02 -1.108998E-01 -3.871076E-02  4.682344E-02  8.256273E-02 -9.970255E-02  1.174687E-01 -5.568798E-02  5.511181E-02 -2.560216E-02
      82    41-0  1.818653E+01 -3.050000E+01  0.000000E+00 -1.290414E-01 -4.386274E-02 -3.199627E-05 -5.871136E-04  1.262317E-03 -3.232148E-04 -3.545136E-02 -1.207338E-01 -2.656966E-02 -7.218292E-02  4.369475E-02  1.191149E-01  1.294866E-02 -1.269215E-01  8.295126E-03 -7.573754E-02
      83    41-1  1.818653E+01 -3.050000E+01  0.000000E+00  2.077805E-02 -4.870809E-02  4.899317E-04  2.999476E-04 -1.310603E-04  3.174821E-04  6.842703E-02 -1.865162E-02  7.363795E-03 -2.055867E-02 -1.434523E-02  3.452630E-02  1.574996E-02 -2.866736E-02  1.091042E-02 -1.703828E-02
      84    42-0  1.818653E+01 -3.150000E+01  0.000000E+00  2.048449E-03  4.731826E-02  1.471203E-03  1.351391E-03 -1.497205E-03 -1.240140E-03  6.592788E-02 -1.320907E-02  1.429863E-02 -5.836951E-04 -3.839434E-02 -1.358828E-03 -2.299915E-02 -2.500238E-02 -6.628383E-03 -9.069039E-03
      85    42-1  1.818653E+01 -3.150000E+01  0.000000E+00 -1.265279E-01 -3.295306E-03 -3.112132E-03  2.733890E-03  3.110514E-03 -2.973975E-03  2.194734E-02  1.140053E-01  3.293180E-02  3.211443E-02 -9.380064E-02 -9.158517E-02 -4.334450E-02 -1.242750E-01 -1.486361E-02 -4.362467E-02
      86    43-0  1.905256E+01 -3.200000E+01  0.000000E+00  1.261241E-01  5.439601E-02 -2.571634E-04  6.579391E-04 -1.304426E-03  4.152167E-04  3.874494E-02  1.205295E-01 -6.091954E-02  1.691463E-02  1.244166E-01 -3.440275E-02 -1.269107E-01 -2.691127E-02 -6.101505E-02 -1.343686E-02
      87    43-1  1.905256E+01 -3.200000E+01  0.000000E+00 -2.462459E-02  4.707807E-02 -4.667015E-04 -3.878352E-04  4.944998E-05 -3.914551E-04 -6.849543E-02  2.067789E-02 -1.629845E-02 -7.121197E-03  3.381009E-02  1.737159E-02 -2.731536E-02 -1.905173E-02 -1.307235E-02 -1.067353E-02
      88    44-0  1.905256E+01 -3.300000E+01  0.000000E+00  1.749712E-03 -4.888036E-02 -1.142329E-03 -1.155989E-03  1.178979E-03  1.018539E-03 -6.708529E-02  1.535733E-02  3.171316E-05 -9.846340E-03 -4.499437E-03  3.852544E-02 -2.751067E-02  2.031386E-02 -6.439183E-03  3.313651E-03
      89    44-1  1.905256E+01 -3.300000E+01  0.000000E+00  1.292941E-01  1.374162E-02  2.586316E-03 -2.067819E-03 -2.594736E-03  2.365733E-03 -2.556324E-02 -1.164751E-01  2.307237E-02 -2.005425E-02 -9.982587E-02  8.676829E-02 -1.293440E-01  3.006679E-02 -3.003299E-02  6.735932E-03
      90    45-0  1.991858E+01 -3.350000E+01  0.000000E+00 -1.217661E-01 -6.443117E-02  5.733256E-04 -7.446157E-04  1.404740E-03 -5.160604E-04 -4.191903E-02 -1.196688E-01  9.125731E-03  4.774409E-02 -2.444482E-02 -1.285185E-01 -4.084271E-02  1.249224E-01 -1.523276E-02  4.544899E-02
      91    45-1  1.991858E+01 -3.350000E+01  0.000000E+00  2.820853E-02 -4.492927E-02  4.447706E-04  4.983290E-04  3.811028E-05  4.839192E-04  6.827268E-02 -2.265110E-02 -6.123009E-03  1.200086E-02  2.030221E-02 -3.270667E-02 -2.223692E-02  2.540746E-02 -9.599011E-03  8.914415E-03
      92    46-0  1.991858E+01 -3.450000E+01  0.000000E+00 -5.749415E-03  4.989739E-02  8.813768E-04  9.942399E-04 -9.328614E-04 -8.274575E-04  6.784697E-02 -1.752162E-02 -5.271927E-03  8.508145E-05  3.825856E-02  7.643422E-03  1.732348E-02  2.972272E-02  4.886088E-04  3.311777E-03
      93    46-1  1.991858E+01 -3.450000E+01  0.000000E+00 -1.305725E-01 -2.451708E-02 -2.142861E-03  1.532984E-03  2.166266E-03 -1.899995E-03  2.921243E-02  1.183343E-01 -8.675431E-03 -1.186020E-02  7.872511E-02  1.071338E-01  1.613910E-02  1.324822E-01  1.726716E-03  1.489797E-02
      94    47-0  2.078461E+01 -3.500000E+01  0.000000E+00  1.160546E-01  7.376403E-02 -9.160445E-04  8.403838E-04 -1.585785E-03  6.337320E-04  4.482213E-02  1.181986E-01  3.309125E-02 -3.538813E-03 -1.313378E-01  1.399342E-02  1.209502E-01  5.448839E-02  2.967015E-02  1.364886E-02
      95    47-1  2.078461E+01 -3.500000E+01  0.000000E+00 -3.145658E-02  4.230548E-02 -4.448082E-04 -6.291253E-04 -1.100196E-04 -6.066479E-04 -6.762596E-02  2.450341E-02  7.839009E-03  4.381470E-03 -3.123550E-02 -2.308273E-02  2.310950E-02  2.505298E-02  5.313036E-03  7.588583E-03
      96    48-0  2.078461E+01 -3.600000E+01  0.000000E+00  9.869328E-03 -5.034569E-02 -6.708343E-04 -8.636960E-04  7.418442E-04  6.571748E-04 -6.825252E-02  1.960821E-02  9.529219E-04  7.377158E-04  1.073404E-02 -3.759649E-02  3.140689E-02 -1.399166E-02 -4.951987E-04  1.472775E-03
      97    48-1  2.078461E+01 -3.600000E+01  0.000000E+00  1.303307E-01  3.540185E-02  1.764422E-03 -1.098059E-03 -1.809695E-03  1.552919E-03 -3.280044E-02 -1.195262E-01  1.150981E-03 -7.925155E-04  1.133774E-01 -6.981022E-02  1.336691E-01 -1.886111E-03 -9.696335E-04 -1.405785E-05
      98    49-0  2.165064E+01 -3.650000E+01  0.000000E+00 -1.091063E-01 -8.220538E-02  1.313567E-03 -9.512390E-04  1.844947E-03 -7.654198E-04 -4.750399E-02 -1.161350E-01 -4.030792E-04 -1.746149E-02  3.232401E-03  1.328173E-01  6.747579E-02 -1.150753E-01  8.664094E-03 -1.456671E-02
      99    49-1  2.165064E+01 -3.650000E+01  0.000000E+00  3.430371E-02 -3.926045E-02  4.493187E-04  7.902133E-04  1.842456E-04  7.630409E-04  6.667854E-02 -2.621523E-02  1.949135E-03 -3.949450E-03 -2.566462E-02  2.941911E-02  2.762712E-02 -2.038300E-02  4.874363E-03 -1.992749E-03
     100    50-0  2.165064E+01 -3.750000E+01  0.000000E+00 -1.402537E-02  5.021371E-02  5.011112E-04  7.584272E-04 -5.970029E-04 -5.096720E-04  6.829237E-02 -2.166609E-02 -3.603153E-03 -2.532699E-03 -3.655121E-02 -1.371734E-02 -1.052876E-02 -3.267828E-02  2.715536E-03  4.511799E-03
     101    50-1  2.165064E+01 -3.750000E+01  0.000000E+00 -1.285687E-01 -4.617371E-02 -1.442920E-03  7.404689E-04  1.517613E-03 -1.298671E-03  3.630399E-02  1.201082E-01 -8.012596E-03 -1.551980E-02 -6.018012E-02 -1.184451E-01  1.240583E-02 -1.328210E-01 -1.765094E-03  1.685645E-02
     102    51-0  2.251666E+01 -3.800000E+01  0.000000E+00  1.010639E-01  8.958491E-02 -1.777975E-03  1.075976E-03 -2.203866E-03  9.107854E-04  4.985747E-02  1.134752E-01 -1.389985E-03 -1.441495E-04  1.329262E-01  7.649166E-03 -1.074196E-01 -7.957406E-02 -7.856167E-04 -5.685008E-04
     103    51-1  2.251666E+01 -3.800000E+01  0.000000E+00 -3.669275E-02  3.585713E-02 -4.663267E-04 -9.892062E-04 -2.502125E-04 -9.589605E-04 -6.535074E-02  2.778793E-02 -4.829544E-04  1.104101E-03  2.728909E-02  2.800038E-02 -1.732900E-02 -2.969621E-02  4.836831E-04 -1.476597E-03
     104    52-0  2.251666E+01 -3.900000E+01  0.000000E+00  1.813293E-02 -4.950219E-02 -3.595257E-04 -6.814648E-04  4.911456E-04  3.726957E-04 -6.794919E-02  2.359227E-02 -4.781312E-03  7.601736E-03 -1.654138E-02  3.514046E-02 -3.338890E-02  6.847046E-03  8.796082E-03 -2.905838E-03
     105    52-1  2.251666E+01 -3.900000E+01  0.000000E+00  1.253188E-01  5.661274E-02  1.164082E-03 -4.362290E-04 -1.282882E-03  1.127185E-03 -3.968676E-02 -1.200204E-01 -3.074113E-02  1.274899E-02 -1.222492E-01  5.000578E-02 -1.300079E-01 -2.637985E-02  3.194316E-02  6.800284E-03
     106    53-0  2.338269E+01 -3.950000E+01  0.000000E+00 -9.209362E-02 -9.575504E-02  2.337116E-03 -1.216463E-03  2.674749E-03 -1.071638E-03 -5.189220E-02 -1.102886E-01  1.932158E-03 -1.456689E-02  1.845914E-02 -1.316608E-01 -9.045250E-02  9.813431E-02  1.029193E-02 -1.090904E-02
     107    53-1  2.338269E+01 -3.950000E+01  0.000000E+00  3.857670E-02 -3.216587E-02  4.873872E-04  1.236039E-03  3.155910E-04  1.206366E-03  6.372090E-02 -2.915246E-02  4.668155E-03 -2.451281E-03  3.004974E-02 -2.488278E-02 -3.141789E-02  1.401640E-02  2.371842E-03 -2.362407E-03
     108    54-0  2.338269E+01 -4.050000E+01  0.000000E+00 -2.210803E-02  4.822442E-02  2.429232E-04  6.222065E-04 -4.142579E-04 -2.530228E-04  6.728401E-02 -2.543803E-02  1.112444E-02  7.599915E-03  3.339104E-02  1.915579E-02  3.219133E-03  3.361037E-02 -2.363942E-03 -1.288486E-02
     109    54-1  2.338269E+01 -4.050000E+01  0.000000E+00 -1.206453E-01 -6.650628E-02 -9.235105E-04  1.740208E-04  1.096006E-03 -1.019010E-03  4.286733E-02  1.193324E-01  1.486579E-02  4.627942E-02  3.946821E-02  1.247270E-01 -3.977744E-02  1.252657E-01  1.496528E-02 -4.553777E-02
     110    55-0  2.424871E+01 -4.100000E+01  0.000000E+00  8.238123E-02  1.005939E-01 -3.014778E-03  1.369678E-03 -3.283987E-03  1.242891E-03  5.355388E-02  1.065453E-01 -2.986026E-02 -6.547688E-03 -1.290447E-01 -2.900691E-02  8.745487E-02  9.992764E-02 -2.004540E-02 -2.335670E-02
     111    55-1  2.424871E+01 -4.100000E+01  0.000000E+00 -3.991911E-02  2.826332E-02 -5.134451E-04 -1.541947E-03 -3.745753E-04 -1.512318E-03 -6.176558E-02  3.035289E-02 -4.745555E-03 -8.627348E-03 -2.224196E-02 -3.177657E-02  1.047458E-02  3.255416E-02 -3.180018E-03 -6.506216E-03
     112    56-0  2.424871E+01 -4.200000E+01  0.000000E+00  2.587007E-02 -4.640533E-02 -1.344753E-04 -5.917287E-04  3.714412E-04  1.330931E-04 -6.621345E-02  2.711048E-02  1.089382E-02 -1.405971E-02  2.151773E-02 -3.133498E-02  3.329964E-02  4.807236E-04 -1.686014E-02  7.390881E-04
     113    56-1  2.424871E+01 -4.200000E+01  0.000000E+00  1.146423E-01  7.565290E-02  7.030699E-04  6.862579E-05 -9.606789E-04  9.752067E-04 -4.587424E-02 -1.180004E-01  6.157599E-02 -1.434196E-02  1.258416E-01 -2.875633E-02  1.187460E-01  5.224869E-02 -5.694095E-02 -2.571214E-02
     114    57-0  2.511474E+01 -4.250000E+01  0.000000E+00 -7.212840E-02 -1.040080E-01  3.846745E-03 -1.536904E-03  4.059813E-03 -1.427495E-03 -5.480497E-02 -1.023490E-01 -1.351849E-02  4.396693E-02 -3.910751E-02  1.251280E-01  1.077478E-01 -7.558736E-02 -3.799827E-02  2.608007E-02
     115    57-1  2.511474E+01 -4.250000E+01  0.000000E+00  4.069519E-02 -2.423047E-02  5.387535E-04  1.923653E-03  4.281339E-04  1.896384E-03  5.951309E-02 -3.129148E-02 -1.283017E-02  6.338630E-03 -3.315147E-02  1.941525E-02  3.326976E-02 -6.870393E-03 -1.073560E-02  3.306019E-03
     116    58-0  2.511474E+01 -4.350000E+01  0.000000E+00 -2.934221E-02  4.408219E-02  4.559504E-05  5.726454E-04 -3.424198E-04 -2.683863E-05  6.488340E-02 -2.864064E-02 -1.631387E-02 -1.451696E-02 -2.901092E-02 -2.358426E-02  3.950675E-03 -3.246954E-02 -1.442363E-03  2.018068E-02
     117    58-1  2.511474E+01 -4.350000E+01  0.000000E+00 -1.074328E-01 -8.386775E-02 -5.089893E-04 -2.943740E-04  8.595813E-04 -9.793021E-04  4.856022E-02  1.160834E-01 -1.126401E-02 -7.608839E-02 -1.806135E-02 -1.255842E-01  6.359070E-02 -1.106027E-01 -3.863646E-02  6.566740E-02
     118    59-0  2.598076E+01 -4.400000E+01  0.000000E+00  6.154820E-02  1.059344E-01 -4.868878E-03  1.708345E-03 -5.037862E-03  1.613864E-03  5.565700E-02  9.765773E-02  5.641276E-02  2.255124E-02  1.199867E-01  4.858401E-02 -6.285478E-02 -1.137950E-01  2.886675E-02  5.347423E-02
     119    59-1  2.598076E+01 -4.400000E+01  0.000000E+00 -4.089218E-02  2.015116E-02 -5.608156E-04 -2.394447E-03 -4.720531E-04 -2.368748E-03 -5.700417E-02  3.204033E-02  7.180775E-03  1.713619E-02  1.645177E-02  3.415317E-02 -3.158236E-03 -3.338407E-02  2.271458E-03  1.482307E-02
     120    60-0  2.598076E+01 -4.500000E+01  0.000000E+00  3.245473E-02 -4.130152E-02  6.071682E-05 -5.848928E-04  3.571110E-04 -9.014077E-05 -6.312522E-02  2.997900E-02 -1.834170E-02  1.783281E-02 -2.532526E-02  2.646360E-02 -3.119661E-02 -7.336679E-03  2.312846E-02  4.541056E-03
     121    60-1  2.598076E+01 -4.500000E+01  0.000000E+00  9.916503E-02  9.098469E-02  3.069802E-04  5.262115E-04 -8.170169E-04  1.040757E-03 -5.103271E-02 -1.135826E-01 -8.929322E-02  5.828717E-03 -1.239713E-01  7.574769E-03 -1.010490E-01 -7.349850E-02  7.122827E-02  5.290104E-02
     122    61-0  2.684679E+01 -4.550000E+01  0.000000E+00 -5.086062E-02 -1.063417E-01  6.135885E-03 -1.885226E-03  6.269226E-03 -1.804655E-03 -5.600983E-02 -9.259127E-02  3.327387E-02 -6.679202E-02  5.727352E-02 -1.137208E-01 -1.179260E-01  4.949531E-02  6.903675E-02 -2.814311E-02
     123    61-1  2.684679E+01 -4.550000E+01  0.000000E+00  4.050967E-02 -1.611015E-02  5.702012E-04  2.983456E-03  4.995244E-04  2.960454E-03  5.420239E-02 -3.248782E-02  2.137373E-02 -7.270171E-03  3.476485E-02 -1.340703E-02 -3.304331E-02 -4.132481E-04  1.858614E-02 -6.837254E-04
     124    62-0  2.684679E+01 -4.650000E+01  0.000000E+00 -3.514459E-02  3.812215E-02 -1.384335E-04  6.067676E-04 -3.637411E-04  1.990071E-04  6.119033E-02 -3.109140E-02  1.857440E-02  2.219534E-02  2.373917E-02  2.670851E-02 -1.034649E-02  2.942082E-02  7.900868E-03 -2.499280E-02
     125    62-1  2.684679E+01 -4.650000E+01  0.000000E+00 -9.000999E-02 -9.686290E-02 -1.283894E-04 -7.647021E-04  7.933245E-04 -1.148384E-03  5.306609E-02  1.105063E-01 -1.669109E-03  1.007299E-01 -2.517061E-03  1.210490E-01 -8.184618E-02  9.034372E-02  6.795622E-02 -7.349936E-02
     126    63-0  2.771281E+01 -4.700000E+01  0.000000E+00  4.028790E-02  1.052309E-01 -7.695637E-03  2.045760E-03 -7.800750E-03  1.977076E-03  5.596388E-02  8.711577E-02 -7.478100E-02 -4.523048E-02 -1.064524E-01 -6.502689E-02  3.588508E-02  1.200983E-01 -2.416135E-02 -8.386997E-02
     127    63-1  2.771281E+01 -4.700000E+01  0.000000E+00 -3.955965E-02  1.219132E-02 -5.649904E-04 -3.705955E-03 -5.086784E-04 -3.685024E-03 -5.123293E-02  3.271829E-02 -6.622142E-03 -2.540405E-02 -1.033410E-02 -3.498257E-02 -3.962839E-03  3.215381E-02  2.011206E-03 -2.186725E-02
     128    64-0  2.771281E+01 -4.800000E+01  0.000000E+00  3.735850E-02 -3.460715E-02  2.770000E-04 -6.578283E-04  4.474116E-04 -3.223984E-04 -5.880476E-02  3.203612E-02  2.594053E-02 -1.855519E-02  2.771909E-02 -2.089296E-02  2.734471E-02  1.312111E-02 -2.640233E-02 -1.181486E-02
     129    64-1  2.771281E+01 -4.800000E+01  0.000000E+00  8.015763E-02  1.013849E-01 -1.007037E-04  1.025258E-03 -8.554340E-04  1.309091E-03 -5.486046E-02 -1.069533E-01  1.099931E-01  1.084788E-02  1.168859E-01  1.203580E-02  7.873340E-02  8.840785E-02 -7.224212E-02 -8.283231E-02
     130    65-0  2.857884E+01 -4.850000E+01  0.000000E+00 -3.004971E-02 -1.026355E-01  9.639862E-03 -2.188326E-03  9.722371E-03 -2.130427E-03 -5.532996E-02 -8.133631E-02 -5.792231E-02  8.015743E-02 -7.171647E-02  9.832383E-02  1.202957E-01 -2.226798E-02 -9.730627E-02  1.695776E-02
     131    65-1  2.857884E+01 -4.850000E+01  0.000000E+00  3.806614E-02 -8.476016E-03  5.215081E-04  4.610091E-03  4.768405E-04  4.591626E-03  4.796573E-02 -3.262966E-02 -2.905860E-02  5.294238E-03 -3.480251E-02  7.290220E-03  3.081417E-02  7.183647E-03 -2.439731E-02 -4.936508E-03
     132    66-0  2.857884E+01 -4.950000E+01  0.000000E+00 -3.905340E-02  3.083349E-02 -3.535058E-04  7.341473E-04 -4.815715E-04  4.586100E-04  5.633762E-02 -3.262845E-02 -1.778527E-02 -2.940408E-02 -1.797318E-02 -2.833823E-02  1.542329E-02 -2.482561E-02 -1.566936E-02  2.642022E-02
     133    66-1  2.857884E+01 -4.950000E+01  0.000000E+00 -6.981180E-02 -1.044668E-01  2.956892E-04 -1.329331E-03  9.127188E-04 -1.537165E-03  5.610697E-02  1.028093E-01  2.125153E-02 -1.167798E-01  2.081441E-02 -1.115794E-01  9.314547E-02 -6.655949E-02 -9.694852E-02  6.777943E-02
     134    67-0  2.944486E+01 -5.000000E+01  0.000000E+00  2.035847E-02  9.862070E-02 -1.202414E-02  2.274422E-03 -1.208865E-02  2.225783E-03  5.432971E-02  7.526796E-02  8.279853E-02  7.080385E-02  8.949287E-02  7.723272E-02 -9.032331E-03 -1.185505E-01  7.158757E-03  1.085673E-01
     135    67-1  2.944486E+01 -5.000000E+01  0.000000E+00 -3.606484E-02  5.041029E-03 -4.473095E-04 -5.714896E-03 -4.120468E-04 -5.698449E-03 -4.464462E-02  3.228503E-02  3.365599E-03  3.222764E-02  4.329110E-03  3.423940E-02  1.025724E-02 -2.904459E-02 -8.749217E-03  2.628696E-02
     136    68-0  2.944486E+01 -5.100000E+01  0.000000E+00  4.019523E-02 -2.687322E-02  5.699713E-04 -8.103340E-04  6.655705E-04 -5.844001E-04 -5.341091E-02  3.314809E-02 -3.246189E-02  1.635629E-02 -2.856690E-02  1.504342E-02 -2.218629E-02 -1.735461E-02  2.608620E-02  1.955726E-02
     137    68-1  2.944486E+01 -5.100000E+01  0.000000E+00  5.918963E-02  1.060485E-01 -6.106735E-04  1.647078E-03 -1.114385E-03  1.797476E-03 -5.709322E-02 -9.836190E-02 -1.208668E-01 -3.237765E-02 -1.052440E-01 -2.870261E-02 -5.406818E-02 -9.594040E-02  6.011073E-02  1.094070E-01
     138    69-0  3.031089E+01 -5.150000E+01  0.000000E+00 -1.141501E-02 -9.328150E-02  1.500986E-02 -2.287630E-03  1.506004E-02 -2.247275E-03 -5.265240E-02 -6.893957E-02  8.333128E-02 -8.270263E-02  8.149348E-02 -8.013335E-02 -1.149813E-01 -3.597871E-03  1.172594E-01  4.925403E-03
     139    69-1  3.031089E+01 -5.150000E+01  0.000000E+00  3.360217E-02 -1.957406E-03  2.824765E-04  7.093481E-03  2.547875E-04  7.079085E-03  4.100498E-02 -3.164289E-02  3.476764E-02 -9.408183E-04  3.330163E-02 -1.503836E-03 -2.686453E-02 -1.285158E-02  2.705774E-02  1.237893E-02
     140    70-0  3.031089E+01 -5.250000E+01  0.000000E+00 -4.076793E-02  2.281782E-02 -6.525261E-04  9.827565E-04 -7.232471E-04  7.977742E-04  5.048368E-02 -3.311696E-02  1.432004E-02  3.496914E-02  1.214752E-02  2.840219E-02 -1.878377E-02  1.920175E-02  2.313713E-02 -2.424991E-02
     141    70-1  3.031089E+01 -5.250000E+01  0.000000E+00 -4.850758E-02 -1.061121E-01  8.634077E-04 -2.091673E-03  1.273906E-03 -2.198853E-03  5.745605E-02  9.325734E-02 -4.368098E-02  1.221582E-01 -3.556530E-02  9.802101E-02 -9.684018E-02  4.165252E-02  1.196956E-01 -4.999917E-02
     142    71-0  3.117691E+01 -5.300000E+01  0.000000E+00  3.403650E-03  8.674214E-02 -1.864571E-02  2.175990E-03 -1.868443E-02  2.142840E-03  5.067186E-02  6.249723E-02 -7.996495E-02 -9.495754E-02 -7.042531E-02 -8.443768E-02 -1.526661E-02  1.096843E-01  1.841402E-02 -1.227388E-01
     143    71-1  3.117691E+01 -5.300000E+01  0.000000E+00 -3.073449E-02 -7.117781E-04 -6.557478E-05 -8.778378E-03 -4.409437E-05 -8.765708E-03 -3.745042E-02  3.067211E-02  1.845588E-03 -3.662099E-02  1.133756E-03 -3.202251E-02 -1.518765E-02  2.443017E-02  1.652288E-02 -2.725881E-02
     144    72-0  3.117691E+01 -5.400000E+01  0.000000E+00  4.075351E-02 -1.873867E-02  1.007397E-03 -1.037692E-03  1.059226E-03 -8.865320E-04 -4.713948E-02  3.321283E-02  3.683229E-02 -1.183831E-02  2.785932E-02 -9.355174E-03  1.629184E-02  1.972995E-02 -2.230873E-02 -2.614802E-02
     145    72-1  3.117691E+01 -5.400000E+01  0.000000E+00  3.799635E-02  1.046577E-01 -1.341731E-03  2.473806E-03 -1.675726E-03  2.548742E-03 -5.751095E-02 -8.811155E-02  1.206478E-01  5.462318E-02  9.006185E-02  4.129331E-02  2.952526E-02  9.585391E-02 -3.762731E-02 -1.271983E-01
     146    73-0  3.204294E+01 -5.450000E+01  0.000000E+00  3.510249E-03 -7.915089E-02  2.322005E-02 -1.869391E-03  2.324966E-02 -1.842710E-03 -4.793512E-02 -5.577899E-02 -1.051821E-01  7.480674E-02 -8.603498E-02  6.056093E-02  1.029067E-01  2.579003E-02 -1.250269E-01 -3.278239E-02
     147    73-1  3.204294E+01 -5.450000E+01  0.000000E+00  2.752675E-02  2.911635E-03 -3.447932E-04  1.086281E-02 -3.612326E-04  1.085175E-02  3.354249E-02 -2.949488E-02 -3.768700E-02 -4.865642E-03 -3.042090E-02 -3.541404E-03  2.165208E-02  1.695325E-02 -2.609651E-02 -2.009756E-02
     148    74-0  3.204294E+01 -5.550000E+01  0.000000E+00 -4.017464E-02  1.473770E-02 -1.116469E-03  1.410224E-03 -1.153905E-03  1.286915E-03  4.380283E-02 -3.245659E-02 -8.984681E-03 -3.796377E-02 -6.699086E-03 -2.695396E-02  2.022039E-02 -1.316652E-02 -2.875066E-02  1.899939E-02
     149    74-1  3.204294E+01 -5.550000E+01  0.000000E+00 -2.785868E-02 -1.017363E-01  1.725131E-03 -3.186388E-03  1.996281E-03 -3.237434E-03  5.694964E-02  8.216512E-02  6.465492E-02 -1.164628E-01  4.579303E-02 -8.153985E-02  9.309840E-02 -1.809325E-02 -1.315380E-01  2.409345E-02
     150    75-0  3.290897E+01 -5.600000E+01  0.000000E+00 -9.186908E-03  7.068056E-02 -2.874376E-02  1.337011E-03 -2.876606E-02  1.316108E-03  4.497054E-02  4.920851E-02  6.752201E-02  1.135456E-01  5.072718E-02  8.627805E-02  3.488920E-02 -9.478966E-02 -4.708801E-02  1.236849E-01
     151    75-1  3.290897E+01 -5.600000E+01  0.000000E+00 -2.405098E-02 -4.598405E-03  8.334378E-04 -1.343049E-02  8.456392E-04 -1.342081E-02 -2.987015E-02  2.784664E-02 -7.942570E-03  3.797437E-02 -5.670217E-03  2.854687E-02  1.836883E-02 -1.883483E-02 -2.370034E-02  2.465430E-02
     152    76-0  3.290897E+01 -5.700000E+01  0.000000E+00  3.901383E-02 -1.087680E-02  1.669139E-03 -1.317084E-03  1.695827E-03 -1.216741E-03 -4.022173E-02  3.215978E-02 -3.830708E-02  5.976957E-03 -2.571064E-02  4.252909E-03 -1.029670E-02 -2.014513E-02  1.589728E-02  3.020103E-02
     153    76-1  3.290897E+01 -5.700000E+01  0.000000E+00  1.833194E-02  9.740891E-02 -2.454169E-03  3.592321E-03 -2.673864E-03  3.625873E-03 -5.594215E-02 -7.654542E-02 -1.098146E-01 -7.329417E-02 -7.263155E-02 -4.900660E-02 -7.508834E-03 -8.872165E-02  9.683461E-03  1.325511E-01
