#------------------------------------------------------------------------
# Program: Diag Quadratic
#          (c) Amal Medhi <amedhi@iisertvm.ac.in>
#------------------------------------------------------------------------
# job_70632_diag.x_20260122160527_amedhi@isha.local
# Lattice: HONEYCOMB2 (Size = 1x100x1, Sites/unitcell = 100, Boundary = 0-1-0)
# No of sites = 10000
# Model: MKM
# lambda = 0.060000
# eta = 1.000000
# lambda_R = 0.000000
# t = 1.000000
# Results: WaveFunction
#------------------------------------------------------------------------
# wf_0:   psi(40,98,0)        cols: (6,7)
# wf_1:   psi(40,99,0)        cols: (8,9)
# wf_2:   psi(40,100,0)       cols: (10,11)
# wf_3:   psi(40,101,0)       cols: (12,13)
# wf_4:   psi(49,98,0)        cols: (14,15)
# wf_5:   psi(49,99,0)        cols: (16,17)
# wf_6:   psi(49,100,0)       cols: (18,19)
# wf_7:   psi(49,101,0)       cols: (20,21)
#------------------------------------------------------------------------
# basis   label   xcoord        ycoord        zcoord        Re[wf_1]      Im[wf_1]      Re[wf_2]      Im[wf_2]      Re[wf_3]      Im[wf_3]      Re[wf_4]      Im[wf_4]      Re[wf_5]      Im[wf_5]      Re[wf_6]      Im[wf_6]      Re[wf_7]      Im[wf_7]      Re[wf_8]      Im[wf_8]      
#------------------------------------------------------------------------
      75    37-1  1.645448E+01 -2.750000E+01  0.000000E+00 -9.046431E-09  6.224391E-09 -6.454189E-17 -1.646963E-19  1.498055E-07  9.515692E-08 -2.107051E-06 -1.362584E-06  9.236517E-17  2.338885E-17  1.236811E-30 -2.553615E-30 -2.325091E-20 -8.671320E-20  1.138162E-17 -2.202216E-17
      76    38-0  1.645448E+01 -2.850000E+01  0.000000E+00  8.185292E-19  7.471524E-17 -3.839700E-06  1.181738E-05  6.851659E-10 -2.109012E-09  4.967179E-11 -1.487661E-10  3.957018E-17 -4.105597E-17 -1.299944E-17  8.198935E-17 -7.055620E-17 -1.628458E-16 -1.648230E-17  2.382932E-17
      77    38-1  1.645448E+01 -2.850000E+01  0.000000E+00  1.831423E-09 -1.260109E-09 -2.114614E-17 -2.158160E-17  7.399742E-07  4.700338E-07 -1.040792E-05 -6.730572E-06  1.222422E-16 -5.715249E-17 -1.735326E-30  5.298848E-30  6.156304E-19  2.295967E-18  4.358748E-17  4.182552E-17
      78    39-0  1.732051E+01 -2.900000E+01  0.000000E+00  2.822978E-17  1.705788E-17 -1.400081E-06 -6.748021E-21 -1.968017E-08  7.910643E-13 -1.391885E-09 -1.126572E-11  1.675726E-17  1.216633E-17  2.312601E-18  2.637090E-19  4.197501E-17  3.355933E-18 -9.106060E-17  8.627832E-17
      79    39-1  1.732051E+01 -2.900000E+01  0.000000E+00  1.565859E-08  1.200229E-08 -8.704880E-17  2.090194E-17  2.460479E-08 -9.566409E-08 -3.588711E-07  1.349697E-06  1.204047E-16 -6.096453E-17  1.002705E-29 -4.531216E-30  2.691077E-19 -8.129948E-20 -4.068121E-17 -1.197088E-17
      80    40-0  1.732051E+01 -3.000000E+01  0.000000E+00 -5.055537E-18 -1.714869E-17  6.915793E-06  3.441378E-20 -3.984190E-09  1.601495E-13 -2.817829E-10 -2.280724E-12 -1.154730E-17  1.785364E-17  1.031405E-17 -1.950578E-17 -2.191162E-17 -1.043538E-17 -5.138917E-17 -6.746641E-18
      81    40-1  1.732051E+01 -3.000000E+01  0.000000E+00 -3.170035E-09 -2.429827E-09 -5.717948E-17 -6.842353E-17  1.215369E-07 -4.725390E-07 -1.772667E-06  6.666917E-06  6.424366E-17 -7.171329E-17  1.449693E-30  1.334971E-30  1.432825E-19 -4.328672E-20 -2.521491E-17 -1.312529E-17
      82    41-0  1.818653E+01 -3.050000E+01  0.000000E+00 -3.671378E-18 -4.100526E-17  2.408034E-07  7.411168E-07  1.092793E-08  3.362811E-08  7.535347E-10  2.384642E-09  4.391519E-17  3.797550E-17  4.633349E-17  1.416046E-16 -5.593259E-17 -9.210562E-17 -1.579729E-17 -8.179656E-17
      83    41-1  1.818653E+01 -3.050000E+01  0.000000E+00  1.181518E-08 -3.342043E-08  2.871589E-17 -5.504269E-17 -5.487051E-08  3.429245E-09  7.761696E-07 -4.217350E-08 -6.475845E-17 -5.371022E-17 -1.499428E-30  2.489154E-30 -5.648961E-21 -1.677590E-20  3.421081E-18  9.312866E-17
      84    42-0  1.818653E+01 -3.150000E+01  0.000000E+00 -2.119539E-17 -4.316646E-17 -1.189464E-06 -3.660794E-06  2.212326E-09  6.807908E-09  1.525508E-10  4.827636E-10  4.655815E-17  6.338037E-17 -1.456683E-16 -9.256830E-17  7.285376E-17 -2.121660E-17  5.861622E-17  2.050124E-17
      85    42-1  1.818653E+01 -3.150000E+01  0.000000E+00 -2.391947E-09  6.765865E-09 -3.473647E-18 -1.162347E-17 -2.710364E-07  1.693898E-08  3.833940E-06 -2.083187E-07 -4.503860E-17  2.534307E-17  2.696617E-30 -3.641151E-30  7.815293E-21  2.320934E-20 -3.448746E-17 -4.451298E-17
      86    43-0  1.905256E+01 -3.200000E+01  0.000000E+00 -3.563750E-17  1.485695E-18  3.508852E-07 -2.549330E-07  5.139486E-08 -3.734371E-08  3.656396E-09 -2.611576E-09  8.224638E-17 -6.731755E-17 -6.135004E-17 -1.150354E-17  7.141232E-17 -5.105455E-17 -4.269654E-18  6.731519E-17
      87    43-1  1.905256E+01 -3.200000E+01  0.000000E+00 -6.366713E-08 -1.633944E-09 -1.135819E-16 -9.861563E-17  1.125254E-08  2.845526E-08 -1.558194E-07 -4.036028E-07  5.680717E-17 -9.768167E-17  3.481370E-31 -2.183558E-31  2.714427E-21 -1.010020E-21  2.867102E-18  7.623333E-17
      88    44-0  1.905256E+01 -3.300000E+01  0.000000E+00 -5.458184E-17  4.306087E-17 -1.733220E-06  1.259258E-06  1.040473E-08 -7.560121E-09  7.402264E-10 -5.287056E-10  1.013856E-16 -8.597461E-17  9.257116E-17 -3.494263E-17 -7.862117E-17  6.884968E-17  5.930701E-19  2.151211E-17
      89    44-1  1.905256E+01 -3.300000E+01  0.000000E+00  1.288922E-08  3.307871E-10  1.003978E-16 -5.570392E-18  5.558267E-08  1.405566E-07 -7.696799E-07 -1.993622E-06 -4.936592E-17 -1.141729E-16  5.599125E-30  8.349903E-31  3.304749E-21 -1.229689E-21  3.631886E-18  4.436452E-17
      90    45-0  1.991858E+01 -3.350000E+01  0.000000E+00  5.816979E-17  2.384524E-17 -1.952954E-07 -1.418904E-07 -9.234598E-08 -6.708761E-08 -6.492596E-09 -4.797911E-09  2.937308E-17  6.131107E-17  4.866552E-17  5.640176E-17 -9.819554E-17 -8.405447E-17 -2.443814E-17 -2.915196E-17
      91    45-1  1.991858E+01 -3.350000E+01  0.000000E+00  3.255646E-08  1.096986E-07  3.612142E-17 -2.659772E-17  1.312711E-08 -1.085049E-08 -1.868427E-07  1.518978E-07 -6.771874E-17 -1.264272E-17 -4.200492E-31  1.824507E-30 -1.576372E-22 -3.860675E-22 -2.315069E-17  2.426074E-17
      92    46-0  1.991858E+01 -3.450000E+01  0.000000E+00  1.023476E-16  6.602512E-17  9.646743E-07  7.008769E-07 -1.869517E-08 -1.358168E-08 -1.314406E-09 -9.713227E-10  1.036534E-16  4.250631E-17  8.650159E-18 -1.735821E-16  2.238486E-17 -5.811743E-17 -3.549147E-17 -8.252615E-17
      93    46-1  1.991858E+01 -3.450000E+01  0.000000E+00 -6.590957E-09 -2.220815E-08  3.668587E-17 -5.238619E-17  6.484220E-08 -5.359672E-08 -9.229216E-07  7.503091E-07  8.767304E-17 -3.334760E-17  7.242661E-32 -1.720984E-30  5.151228E-23  1.261270E-22 -2.643608E-17 -3.625524E-17
      94    47-0  2.078461E+01 -3.500000E+01  0.000000E+00  4.194628E-17 -1.308517E-16 -4.151870E-08  1.277814E-07 -6.336498E-08  1.950440E-07 -4.593707E-09  1.375808E-08  9.057504E-17  9.908789E-17  8.632828E-17 -3.839013E-17  8.791530E-17  9.378828E-17  3.079625E-17 -9.986406E-17
      95    47-1  2.078461E+01 -3.500000E+01  0.000000E+00  1.693722E-07 -1.165364E-07 -2.790922E-17 -3.920204E-17 -8.001346E-09 -5.082479E-09  1.125409E-07  7.277772E-08 -7.278417E-17 -2.485522E-17  2.213831E-30  5.741317E-31  1.471696E-23 -6.560924E-24  1.265705E-17  8.992672E-17
      96    48-0  2.078461E+01 -3.600000E+01  0.000000E+00  5.745350E-17 -1.235716E-16  2.050843E-07 -6.311847E-07 -1.282805E-08  3.948607E-08 -9.299822E-10  2.785282E-09 -3.662637E-18  2.166708E-17 -9.193760E-17  8.032098E-18 -5.895484E-18  8.204012E-17 -8.682757E-17  4.757467E-17
      97    48-1  2.078461E+01 -3.600000E+01  0.000000E+00 -3.428889E-08  2.359245E-08  7.716418E-18  2.299086E-18 -3.952317E-08 -2.510523E-08  5.559029E-07  3.594903E-07  1.731549E-17  1.414296E-17  8.423882E-31 -9.600052E-31  5.233186E-23 -2.330389E-23 -9.886491E-18 -3.905807E-17
      98    49-0  2.165064E+01 -3.650000E+01  0.000000E+00 -6.169595E-17  1.175520E-18  7.478052E-08  5.076581E-22  3.684628E-07 -1.481063E-11  2.605962E-08  2.109214E-10  2.954208E-17  8.091276E-18  6.544446E-17  1.143962E-16  3.462916E-17  4.152826E-17 -5.385294E-17 -6.072360E-17
      99    49-1  2.165064E+01 -3.650000E+01  0.000000E+00 -2.931687E-07 -2.247133E-07  5.334331E-17 -5.814010E-17 -1.314180E-09  5.109567E-09  1.916786E-08 -7.208942E-08 -2.425362E-17 -9.391700E-18 -4.476387E-31 -3.366829E-30 -2.942403E-24 -6.104172E-24  1.994173E-17 -6.433443E-17
     100    50-0  2.165064E+01 -3.750000E+01  0.000000E+00 -1.495674E-16 -3.496714E-17 -3.693832E-07 -2.624548E-21  7.459417E-08 -2.998371E-12  5.275692E-09  4.270044E-11 -3.179428E-17  1.173805E-17  3.397806E-17 -2.453366E-17  1.158962E-16  7.607422E-17  9.886931E-20  3.218909E-17
     101    50-1  2.165064E+01 -3.750000E+01  0.000000E+00  5.935111E-08  4.549254E-08 -3.183335E-17  2.748424E-17 -6.491476E-09  2.523904E-08  9.468089E-08 -3.560903E-07  1.222693E-16  9.682493E-20  1.673332E-31  2.622224E-30 -6.341679E-25 -1.298127E-24 -1.763520E-17  6.592847E-17
     102    51-0  2.251666E+01 -3.800000E+01  0.000000E+00  2.238533E-17  6.158838E-17 -1.286168E-08 -3.958420E-08 -2.045986E-07 -6.296036E-07 -1.410808E-08 -4.464656E-08  9.236534E-17 -4.577027E-17 -4.026397E-17  2.991735E-17 -1.863377E-17  7.986427E-17  2.497716E-17  8.192980E-17
     103    51-1  2.251666E+01 -3.800000E+01  0.000000E+00 -2.212101E-07  6.257154E-07 -1.125556E-16 -1.701348E-17  2.930719E-09 -1.831613E-10 -4.145642E-08  2.252552E-09 -6.360046E-17  3.563385E-17  6.398938E-30 -3.416119E-31 -1.496677E-25  9.261731E-26 -3.861929E-17  4.135712E-17
     104    52-0  2.251666E+01 -3.900000E+01  0.000000E+00  2.359325E-17  8.770557E-17  6.353113E-08  1.955287E-07 -4.142037E-08 -1.274614E-07 -2.856139E-09 -9.038562E-09  4.062239E-17  7.180621E-17 -3.739368E-17  1.358288E-16 -4.940008E-17  3.029221E-17  7.768724E-17  1.438724E-17
     105    52-1  2.251666E+01 -3.900000E+01  0.000000E+00  4.478332E-08 -1.266742E-07  1.662632E-17  1.141038E-16  1.447648E-08 -9.047369E-10 -2.047767E-07  1.112663E-08  3.273348E-17  5.621855E-18  1.069062E-30  8.669141E-31  6.345087E-25 -3.369100E-25  1.963317E-17  1.806121E-17
     106    53-0  2.338269E+01 -3.950000E+01  0.000000E+00  4.184680E-17 -5.990719E-17 -1.874132E-08  1.361637E-08 -9.622424E-07  6.991691E-07 -6.845703E-08  4.889534E-08  4.103513E-17 -3.506820E-17  6.007073E-17 -4.400477E-17 -2.872800E-17  1.643589E-17 -2.423411E-17  1.525675E-17
     107    53-1  2.338269E+01 -3.950000E+01  0.000000E+00  1.192011E-06  3.059160E-08  1.251882E-18  8.523270E-17 -6.010158E-10 -1.519840E-09  8.322553E-09  2.155705E-08 -1.088728E-17 -4.891010E-17  2.830202E-31 -3.232488E-30 -5.208302E-26 -6.972844E-26  5.325671E-17 -7.994288E-17
     108    54-0  2.338269E+01 -4.050000E+01  0.000000E+00  1.371282E-16 -4.841497E-17  9.257396E-08 -6.725892E-08 -1.948031E-07  1.415447E-07 -1.385892E-08  9.898714E-09 -2.595666E-17 -1.404897E-17 -1.892815E-17 -5.906190E-17  1.667728E-18  1.532937E-17 -5.399481E-17 -1.213331E-17
     109    54-1  2.338269E+01 -4.050000E+01  0.000000E+00 -2.413189E-07 -6.193176E-09  7.182903E-17 -9.948337E-17 -2.968757E-09 -7.507346E-09  4.110979E-08  1.064825E-07 -5.377963E-17  1.573355E-17 -2.089573E-31  4.670472E-30 -2.319856E-26 -5.783304E-26  3.534145E-17  1.821966E-17
     110    55-0  2.424871E+01 -4.100000E+01  0.000000E+00 -7.415909E-17 -5.853080E-17  1.043103E-08  7.578587E-09  1.728952E-06  1.256051E-06  1.215579E-07  8.982910E-08 -5.654333E-17  4.829767E-17 -2.211800E-17  4.264988E-18 -1.271283E-16  9.737353E-17 -1.085186E-16  1.512841E-17
     111    55-1  2.424871E+01 -4.100000E+01  0.000000E+00 -6.095397E-07 -2.053836E-06  4.211058E-17 -5.734793E-17 -7.011392E-10  5.795417E-10  9.979557E-09 -8.113097E-09  7.802420E-17  3.037519E-17  6.454553E-32 -1.222901E-31 -7.856240E-27  1.764840E-28 -9.350895E-18  1.050721E-17
     112    56-0  2.424871E+01 -4.200000E+01  0.000000E+00 -1.037727E-16 -7.695834E-17 -5.152475E-08 -3.743492E-08  3.500210E-07  2.542837E-07  2.460903E-08  1.818563E-08 -3.702859E-17  4.412129E-17 -8.217007E-18  3.875811E-18  9.477518E-17 -1.247373E-16  8.017459E-17  5.054807E-17
     113    56-1  2.424871E+01 -4.200000E+01  0.000000E+00  1.233995E-07  4.157930E-07 -1.658302E-17 -3.403360E-17 -3.463323E-09  2.862684E-09  4.929467E-08 -4.007517E-08 -5.232259E-17  9.881126E-17  3.541613E-30 -5.462921E-31  6.016761E-27  4.110080E-27 -3.403718E-17  4.246538E-17
     114    57-0  2.511474E+01 -4.250000E+01  0.000000E+00 -2.594969E-17  3.910476E-17  2.217578E-09 -6.825004E-09  1.186353E-06 -3.651720E-06  8.600588E-08 -2.575862E-07  6.940220E-17  8.996673E-17  4.840325E-17  6.330698E-17 -1.484932E-16 -9.831212E-17 -1.616641E-16  7.537365E-17
     115    57-1  2.511474E+01 -4.250000E+01  0.000000E+00 -3.171078E-06  2.181858E-06 -6.683525E-17 -7.229031E-17  4.273645E-10  2.714630E-10 -6.010982E-09 -3.887171E-09  1.239307E-17  4.587729E-17 -2.876428E-31 -4.559278E-31  2.675021E-27 -6.811256E-28  5.437340E-17  9.323294E-17
     116    58-0  2.511474E+01 -4.350000E+01  0.000000E+00 -5.592682E-17  8.919175E-17 -1.095387E-08  3.371255E-08  2.401737E-07 -7.392797E-07  1.741163E-08 -5.214756E-08  4.075134E-17  4.449078E-17  1.237587E-18  9.817094E-17  2.322285E-16  4.776206E-17 -1.440947E-17  2.750065E-18
     117    58-1  2.511474E+01 -4.350000E+01  0.000000E+00  6.419752E-07 -4.417106E-07 -2.748027E-17  7.777585E-17  2.110994E-09  1.340909E-09 -2.969164E-08 -1.920093E-08 -1.591923E-17  2.229891E-17 -4.484786E-31  2.749303E-30 -4.198749E-27 -8.830624E-28 -3.036008E-17 -4.757958E-17
     118    59-0  2.598076E+01 -4.400000E+01  0.000000E+00  8.675471E-18 -2.681913E-17 -3.994143E-09 -3.290928E-23 -6.898560E-06  2.772927E-10 -4.879024E-07 -3.948985E-09 -2.243750E-17 -3.692580E-17  4.740506E-18  5.640140E-17  3.555930E-17  1.334926E-17  5.207072E-18 -4.312345E-17
     119    59-1  2.598076E+01 -4.400000E+01  0.000000E+00  5.488863E-06  4.207205E-06  7.427803E-17 -1.349311E-16  7.019239E-11 -2.729100E-10 -1.023785E-09  3.850407E-09 -7.105946E-17 -9.881884E-17 -3.200339E-30  4.110736E-31 -1.963517E-27  2.849174E-27 -7.075705E-17  7.163095E-17
     120    60-0  2.598076E+01 -4.500000E+01  0.000000E+00  9.431874E-17  3.638873E-17  1.972933E-08  1.514490E-22 -1.396593E-06  5.613707E-11 -9.877436E-08 -7.994602E-10 -1.259933E-16  8.495885E-17 -8.624243E-17 -4.549549E-17 -2.609648E-17  1.118143E-16 -3.219983E-17  1.686659E-17
     121    60-1  2.598076E+01 -4.500000E+01  0.000000E+00 -1.111204E-06 -8.517359E-07  8.405702E-18  3.045379E-18  3.467198E-10 -1.348056E-09 -5.057053E-09  1.901934E-08 -3.832217E-17  8.520010E-17  4.265814E-30 -6.714454E-31  1.052793E-27 -1.494049E-27  7.540685E-17  1.869912E-20
     122    61-0  2.684679E+01 -4.550000E+01  0.000000E+00 -1.615538E-17  4.493690E-17  6.869625E-10  2.114253E-09  3.830606E-06  1.178778E-05  2.641392E-07  8.358971E-07  3.122090E-17 -1.148467E-16 -1.724576E-17  1.556838E-17 -3.254071E-17 -1.051822E-17  1.849214E-16  7.553742E-17
     123    61-1  2.684679E+01 -4.550000E+01  0.000000E+00  4.141616E-06 -1.171498E-05  6.632259E-17 -1.441195E-17 -1.565342E-10  9.782953E-12  2.214251E-09 -1.203123E-10  2.791078E-17 -1.512401E-17 -1.264226E-30 -3.078860E-33  8.926522E-28 -9.221550E-27 -6.223602E-17 -4.237917E-17
     124    62-0  2.684679E+01 -4.650000E+01  0.000000E+00 -4.035117E-18 -3.148059E-17 -3.393296E-09 -1.044349E-08  7.754946E-07  2.386401E-06  5.347419E-08  1.692249E-07  3.594537E-17 -7.786440E-17 -4.681822E-17 -5.516031E-17  1.325235E-16 -4.402004E-17 -4.912394E-17  1.907217E-17
     125    62-1  2.684679E+01 -4.650000E+01  0.000000E+00 -8.384577E-07  2.371663E-06 -1.349607E-16 -3.493796E-17 -7.732111E-10  4.832356E-11  1.093744E-08 -5.942905E-10 -3.539860E-17  1.976482E-17  3.164505E-31 -7.907878E-31  2.881718E-27 -1.020652E-27  9.049853E-17  6.443354E-17
     126    63-0  2.771281E+01 -4.700000E+01  0.000000E+00  2.500786E-17  3.754908E-17  1.001003E-09 -7.272713E-10  1.801562E-05 -1.309022E-05  1.281690E-06 -9.154450E-07 -4.831528E-17  2.781305E-17 -1.706322E-18  1.063514E-17 -6.068323E-18  1.177858E-16 -1.408160E-17  6.703898E-18
     127    63-1  2.771281E+01 -4.700000E+01  0.000000E+00 -2.231747E-05 -5.727524E-07 -2.802506E-18 -8.712298E-18  3.210128E-11  8.117688E-11 -4.445206E-10 -1.151396E-09  2.226846E-17  5.492547E-17  3.170683E-31  7.952171E-31  4.075759E-27 -9.190189E-28  6.761235E-17 -5.488671E-17
     128    64-0  2.771281E+01 -4.800000E+01  0.000000E+00  2.071834E-17 -4.981143E-17 -4.944519E-09  3.592403E-09  3.647209E-06 -2.650076E-06  2.594742E-07 -1.853291E-07  5.872980E-17 -4.995809E-17 -8.611863E-18  3.170935E-17  1.020791E-16 -1.882409E-16 -8.773112E-18  9.224960E-17
     129    64-1  2.771281E+01 -4.800000E+01  0.000000E+00  4.518104E-06  1.159520E-07  2.493778E-18  5.789208E-17  1.585659E-10  4.009791E-10 -2.195738E-09 -5.687393E-09 -1.116030E-17  2.649182E-17  1.024671E-30  5.061377E-31 -7.302735E-27  5.929958E-28 -2.617161E-17 -6.917258E-17
     130    65-0  2.857884E+01 -4.850000E+01  0.000000E+00 -4.578276E-17 -2.344485E-17 -5.571376E-10 -4.047841E-10 -3.237037E-05 -2.351646E-05 -2.275873E-06 -1.681829E-06 -2.289455E-17 -8.094028E-18 -5.135617E-17  1.508729E-17 -5.271909E-17  3.268979E-17  2.558025E-16  1.427353E-16
     131    65-1  2.857884E+01 -4.850000E+01  0.000000E+00  1.141213E-05  3.845304E-05 -7.556167E-18 -1.789727E-17  3.744892E-11 -3.095431E-11 -5.330238E-10  4.333333E-10 -1.877880E-16 -2.102767E-16  1.306880E-31  3.021522E-30  4.387979E-27  9.948779E-27 -4.196959E-20 -6.310906E-18
     132    66-0  2.857884E+01 -4.950000E+01  0.000000E+00 -6.510389E-17 -5.835202E-17  2.752017E-09  1.999457E-09 -6.553283E-06 -4.760837E-06 -4.607437E-07 -3.404812E-07 -9.217779E-17 -2.448266E-17  3.754413E-18  6.724060E-17  1.040923E-16  3.601445E-17  9.510022E-17  4.307915E-18
     133    66-1  2.857884E+01 -4.950000E+01  0.000000E+00 -2.310352E-06 -7.784701E-06 -9.178410E-18 -1.364390E-17  1.849816E-10 -1.529003E-10 -2.632905E-09  2.140477E-09  6.555277E-17  3.365808E-17 -5.253117E-31  7.471332E-32 -2.037103E-27 -5.180405E-27 -1.065211E-17  3.011594E-17
     134    67-0  2.944486E+01 -5.000000E+01  0.000000E+00 -2.796429E-17 -4.328793E-18 -1.184443E-10  3.645341E-10 -2.221155E-05  6.836948E-05 -1.610249E-06  4.822669E-06 -1.736151E-17  4.954298E-17  8.076667E-17 -4.396257E-17 -2.886058E-17  1.085778E-16  8.204541E-17 -6.397148E-16
     135    67-1  2.944486E+01 -5.000000E+01  0.000000E+00  5.937064E-05 -4.084993E-05  1.305299E-16 -3.464563E-17 -2.282624E-11 -1.449935E-11  3.210563E-10  2.076200E-10 -5.175787E-16  4.784341E-16  9.747298E-32  6.594620E-31 -6.968663E-27  4.842816E-27  3.272380E-17 -7.699493E-17
     136    68-0  2.944486E+01 -5.100000E+01  0.000000E+00 -3.013321E-17  3.333260E-17  5.850632E-10 -1.800639E-09 -4.496662E-06  1.384119E-05 -3.259900E-07  9.763348E-07 -4.222147E-17  8.417139E-17 -2.231055E-17  1.594165E-17  1.350132E-16 -4.145407E-17 -3.163777E-16  1.128584E-15
     137    68-1  2.944486E+01 -5.100000E+01  0.000000E+00 -1.201941E-05  8.269945E-06 -1.423844E-16  2.320341E-17 -1.127514E-10 -7.162002E-11  1.585876E-09  1.025551E-09 -8.145723E-16  7.759055E-16 -3.920529E-31 -7.711919E-32  1.297772E-26 -5.498962E-28  5.060724E-17  3.136214E-17
     138    69-0  3.031089E+01 -5.150000E+01  0.000000E+00  9.052897E-17  3.733329E-18  2.133334E-10 -1.299354E-23  1.291586E-04 -5.191624E-09  9.134773E-06  7.393504E-08  4.691117E-17 -2.539741E-17 -5.294950E-18  2.975670E-17  1.815502E-17  1.843469E-17  9.366245E-15  1.831842E-15
     139    69-1  3.031089E+01 -5.150000E+01  0.000000E+00 -1.027655E-04 -7.876957E-05 -1.121608E-16  5.423760E-18 -3.749228E-12  1.457663E-11  5.468212E-11 -2.056565E-10 -6.574015E-15 -7.148221E-15  3.517414E-31 -3.168917E-30 -6.570946E-27 -6.133569E-27  1.273953E-17  2.413107E-17
     140    70-0  3.031089E+01 -5.250000E+01  0.000000E+00  8.610778E-17 -2.439658E-18 -1.053774E-09 -8.227528E-24  2.614776E-05 -1.051029E-09  1.849307E-06  1.496793E-08  1.139281E-16  9.315495E-18  2.074140E-17 -9.782791E-18 -5.171188E-17  2.266505E-17  1.021495E-14  1.938693E-15
     141    70-1  3.031089E+01 -5.250000E+01  0.000000E+00  2.080456E-05  1.594666E-05  6.683954E-17 -6.463269E-17 -1.851867E-11  7.200169E-11  2.701050E-10 -1.015852E-09  7.268390E-15  7.647062E-15  5.780965E-31  1.026600E-30  1.617283E-27  7.219984E-27  7.447291E-18 -1.692522E-17
     142    71-0  3.117691E+01 -5.300000E+01  0.000000E+00 -9.899968E-19 -2.378099E-17 -3.669179E-11 -1.129257E-10 -7.171868E-05 -2.206972E-04 -4.945358E-06 -1.565012E-05 -2.958412E-17 -2.747580E-17  7.344315E-18 -6.009767E-18 -4.984250E-17  7.074244E-17  1.384948E-14 -8.678589E-14
     143    71-1  3.117691E+01 -5.300000E+01  0.000000E+00 -7.754158E-05  2.193343E-04 -5.305540E-17  4.927997E-17  8.360507E-12 -5.225338E-13 -1.182668E-10  6.426063E-12 -6.208286E-14  6.218742E-14  2.468148E-30  1.875486E-31  1.563202E-27 -3.304383E-27 -3.406438E-17 -3.808734E-17
     144    72-0  3.117691E+01 -5.400000E+01  0.000000E+00 -5.742615E-17 -1.408237E-16  1.812412E-10  5.578031E-10 -1.451923E-05 -4.467949E-05 -1.001173E-06 -3.168319E-06 -3.181531E-17  7.859850E-17  5.721112E-17 -3.836158E-17 -3.655854E-18 -1.114569E-16 -5.887624E-15  3.705679E-14
     145    72-1  3.117691E+01 -5.400000E+01  0.000000E+00  1.569806E-05 -4.440356E-05  7.393204E-18 -7.422718E-17  4.129855E-11 -2.581049E-12 -5.841854E-10  3.174195E-11 -2.647465E-14  2.656871E-14 -9.361914E-33  1.140549E-31 -1.390119E-26  1.235707E-27 -1.426628E-18 -2.284436E-17
     146    73-0  3.204294E+01 -5.450000E+01  0.000000E+00 -4.122509E-17  2.394315E-17 -5.346520E-11  3.884474E-11 -3.372983E-04  2.450823E-04 -2.399649E-05  1.713946E-05 -1.521351E-16  1.467972E-17 -9.975524E-18  3.893260E-17  8.851415E-17  6.500200E-17  3.143462E-13  3.994687E-14
     147    73-1  3.204294E+01 -5.450000E+01  0.000000E+00  4.178397E-04  1.072338E-05  9.560251E-17 -2.391406E-18 -1.714629E-12 -4.335741E-12  2.374261E-11  6.149813E-11 -2.312477E-13 -2.165086E-13 -3.535785E-31  2.054763E-30  9.851019E-28  8.223435E-27  2.231430E-17  1.389512E-17
     148    74-0  3.204294E+01 -5.550000E+01  0.000000E+00 -1.572888E-16  8.097967E-17  2.640943E-10 -1.918758E-10 -6.828502E-05  4.961616E-05 -4.858017E-06  3.469832E-06 -1.179349E-17 -5.145954E-18  5.526181E-17 -5.835352E-17 -1.134347E-16  1.024228E-17  8.931767E-13  1.134023E-13
     149    74-1  3.204294E+01 -5.550000E+01  0.000000E+00 -8.459040E-05 -2.170916E-06 -3.185640E-17 -4.162220E-17 -8.469185E-12 -2.141690E-11  1.172778E-10  3.037721E-10  6.572227E-13  6.153858E-13 -6.455670E-32 -5.503014E-31 -3.032575E-27 -1.206981E-26 -3.618728E-17 -1.621165E-17
     150    75-0  3.290897E+01 -5.600000E+01  0.000000E+00  7.647924E-17  4.810738E-17  2.975771E-11  2.162016E-11  6.060556E-04  4.402879E-04  4.261013E-05  3.148812E-05 -1.573969E-17  3.140018E-18 -2.067970E-17 -8.294968E-18 -6.700269E-17  5.902940E-17  7.217278E-13 -7.579764E-12
     151    75-1  3.290897E+01 -5.600000E+01  0.000000E+00 -2.136642E-04 -7.199386E-04 -1.179319E-16 -1.019134E-16 -2.000304E-12  1.653402E-12  2.846987E-11 -2.314515E-11 -5.026864E-12  5.718685E-12 -5.527338E-31 -1.206929E-31 -5.534101E-27  4.702370E-27 -5.583121E-17  2.373307E-17
     152    76-0  3.290897E+01 -5.700000E+01  0.000000E+00  9.013454E-17  1.074680E-16 -1.469895E-10 -1.067941E-10  1.226941E-04  8.913497E-05  8.626293E-06  6.374674E-06 -1.919860E-17  6.947020E-17 -8.891153E-18  4.826399E-17 -3.272251E-17 -1.054592E-16  1.030039E-13 -1.082384E-12
     153    76-1  3.290897E+01 -5.700000E+01  0.000000E+00  4.325566E-05  1.457494E-04 -4.352542E-17 -1.037176E-17 -9.879972E-12  8.166430E-12  1.406270E-10 -1.143257E-10  7.177656E-13 -8.166044E-13  3.532375E-32  7.736671E-33  1.526418E-26 -2.177689E-27  5.055660E-17  4.083026E-18
