#------------------------------------------------------------------------
# Program: Diag Quadratic
#          (c) Amal Medhi <amedhi@iisertvm.ac.in>
#------------------------------------------------------------------------
# job_72176_diag.x_20260122172037_amedhi@isha.local
# Lattice: HONEYCOMB2 (Size = 1x100x1, Sites/unitcell = 100, Boundary = 0-1-0)
# No of sites = 10000
# Model: MKM
# lambda = 0.060000
# eta = 0.600000
# lambda_R = 0.840000
# t = 1.000000
# Results: WaveFunction
#------------------------------------------------------------------------
# wf_0:   psi(25,98,0)        cols: (6,7)
# wf_1:   psi(25,99,0)        cols: (8,9)
# wf_2:   psi(25,100,0)       cols: (10,11)
# wf_3:   psi(25,101,0)       cols: (12,13)
# wf_4:   psi(49,98,0)        cols: (14,15)
# wf_5:   psi(49,99,0)        cols: (16,17)
# wf_6:   psi(49,100,0)       cols: (18,19)
# wf_7:   psi(49,101,0)       cols: (20,21)
#------------------------------------------------------------------------
# basis   label   xcoord        ycoord        zcoord        Re[wf_1]      Im[wf_1]      Re[wf_2]      Im[wf_2]      Re[wf_3]      Im[wf_3]      Re[wf_4]      Im[wf_4]      Re[wf_5]      Im[wf_5]      Re[wf_6]      Im[wf_6]      Re[wf_7]      Im[wf_7]      Re[wf_8]      Im[wf_8]      
#------------------------------------------------------------------------
      75    37-1  1.645448E+01 -2.750000E+01  0.000000E+00 -2.353908E-02 -6.576795E-03 -1.564350E-02 -1.082696E-02  6.300019E-02  6.533201E-02  1.140775E-02  1.461358E-02 -9.392968E-02 -7.147847E-02  1.922730E-02  2.591069E-02 -1.081560E-01 -2.971279E-02 -9.400471E-02 -2.520798E-02
      76    38-0  1.645448E+01 -2.850000E+01  0.000000E+00 -3.685310E-03 -5.056677E-02  4.068562E-03  4.631786E-02  7.978232E-03  5.421768E-02  1.079126E-02  6.473385E-02 -5.625141E-02 -1.133423E-01 -3.239138E-02 -1.382941E-02  9.016707E-02  7.993164E-02  4.602492E-02  4.037052E-02
      77    38-1  1.645448E+01 -2.850000E+01  0.000000E+00  1.876792E-02  7.698770E-02  2.279271E-03 -7.085511E-02  2.978991E-03 -6.406526E-02  7.143821E-03 -8.145480E-02  1.999023E-02  3.543913E-02 -1.162553E-01 -5.388520E-02 -4.901906E-02 -2.272907E-02 -2.776498E-02 -1.097314E-02
      78    39-0  1.732051E+01 -2.900000E+01  0.000000E+00  1.431889E-02 -1.414669E-02  2.801113E-02 -2.856863E-03 -1.134289E-01 -6.375296E-03 -6.982072E-03 -3.348771E-03 -1.839803E-02  3.384657E-02  1.026417E-01 -6.750647E-02 -1.847615E-02  4.911510E-02 -1.144108E-02  3.569435E-02
      79    39-1  1.732051E+01 -2.900000E+01  0.000000E+00 -1.883642E-02 -7.405494E-03 -2.488345E-02 -8.150027E-04  8.864591E-02  2.029400E-02  8.358046E-03  5.151281E-03  5.387537E-02 -1.085343E-01  2.868065E-02 -1.682665E-02  6.690050E-03 -1.149434E-01  4.553682E-03 -8.742405E-02
      80    40-0  1.732051E+01 -3.000000E+01  0.000000E+00 -3.902560E-02 -2.413118E-02  3.357556E-02  3.165815E-02  3.864575E-02  4.684680E-02  4.093464E-02  5.071818E-02  1.021509E-01 -7.775743E-02 -1.743874E-02  3.105474E-02 -6.017677E-02  1.062562E-01 -2.346039E-02  4.194030E-02
      81    40-1  1.732051E+01 -3.000000E+01  0.000000E+00  2.161097E-02  2.784152E-02 -3.054478E-02 -4.102968E-02 -3.822855E-02 -6.401802E-02 -4.380739E-02 -7.356368E-02 -3.142692E-02  2.642156E-02 -6.740899E-02  1.111560E-01  1.213981E-02 -5.349778E-02  3.654230E-03 -2.385911E-02
      82    41-0  1.818653E+01 -3.050000E+01  0.000000E+00  4.259982E-02 -6.819156E-03  2.480222E-02 -3.109244E-02 -9.678119E-02  5.675686E-02  2.053744E-03 -5.562720E-03 -3.743209E-02 -1.190203E-02 -5.699849E-02 -1.119753E-01 -5.298369E-02 -7.952781E-03 -3.222857E-02 -2.992801E-03
      83    41-1  1.818653E+01 -3.050000E+01  0.000000E+00 -2.627057E-02  2.056799E-02 -1.861161E-02  1.472067E-02  8.449337E-02 -3.069136E-02  1.622342E-03  3.317766E-03  1.194289E-01  3.321397E-02 -1.387036E-02 -3.104604E-02  1.163495E-01 -1.781111E-02  7.556418E-02 -1.207171E-02
      84    42-0  1.818653E+01 -3.150000E+01  0.000000E+00 -3.433295E-02 -1.208349E-02  3.698977E-02  9.429546E-03  6.346924E-02  1.883518E-02  5.887894E-02  1.671249E-02  9.657501E-02  8.653581E-02  2.928033E-02  2.096198E-02 -1.176208E-01 -3.706891E-02 -3.271989E-02 -1.016433E-02
      85    42-1  1.818653E+01 -3.150000E+01  0.000000E+00  6.577815E-02  3.096442E-02 -4.874141E-02 -3.138326E-02 -7.034064E-02 -3.436918E-02 -6.670260E-02 -3.426877E-02 -3.233361E-02 -2.624803E-02  1.040840E-01  8.013805E-02  5.546260E-02  6.733125E-04  1.796260E-02 -1.552392E-03
      86    43-0  1.905256E+01 -3.200000E+01  0.000000E+00 -5.948591E-03 -4.459111E-02  1.831293E-03 -3.029733E-02 -5.055750E-02  9.761533E-02  3.064662E-03 -1.617678E-02  4.925197E-03 -3.989492E-02 -1.197797E-01  4.503985E-02 -3.390425E-03 -5.436369E-02 -3.546817E-03 -2.653881E-02
      87    43-1  1.905256E+01 -3.200000E+01  0.000000E+00 -6.340543E-03  1.778314E-02 -1.195973E-02  2.290787E-02  5.381650E-02 -7.103506E-02 -2.296058E-03  1.003025E-02 -1.024861E-02  1.258241E-01 -3.303571E-02  1.068808E-02  4.243833E-02  1.121144E-01  2.319559E-02  6.014452E-02
      88    44-0  1.905256E+01 -3.300000E+01  0.000000E+00 -4.151362E-02  2.251565E-02  3.929569E-02 -1.351562E-02  6.752704E-02 -1.887141E-02  5.348395E-02 -1.344085E-02 -6.726270E-02  1.119727E-01  2.412067E-02 -2.691959E-02  1.180675E-02 -1.235388E-01  1.849669E-03 -1.989825E-02
      89    44-1  1.905256E+01 -3.300000E+01  0.000000E+00  3.293121E-02 -2.981891E-02 -5.226071E-02  1.451203E-02 -8.589941E-02  8.257375E-03 -7.411836E-02  4.764716E-03  1.973049E-02 -3.670624E-02  9.182759E-02 -9.524167E-02  1.103769E-02  5.481103E-02  3.969126E-03  1.102458E-02
      90    45-0  1.991858E+01 -3.350000E+01  0.000000E+00  7.292311E-03 -2.444965E-02 -1.231274E-02 -3.944296E-02  1.131303E-02  1.078399E-01 -8.507828E-03 -2.694501E-02  4.064418E-02 -2.845953E-03  3.197554E-02  1.258570E-01  5.314674E-02 -1.488012E-02  1.946147E-02 -7.343370E-03
      91    45-1  1.991858E+01 -3.350000E+01  0.000000E+00  1.084438E-03  3.564260E-02  6.639936E-03  2.922321E-02  6.078947E-03 -8.678940E-02  3.927451E-03  1.835861E-02 -1.273810E-01  1.381446E-02  7.071567E-03  3.455049E-02 -1.022785E-01  6.583303E-02 -4.314769E-02  2.816455E-02
      92    46-0  1.991858E+01 -3.450000E+01  0.000000E+00 -1.295262E-02  2.535372E-02  1.868948E-02 -2.976447E-02  4.976122E-02 -5.654517E-02  3.446064E-02 -3.759864E-02 -1.230035E-01 -4.505503E-02 -2.423709E-02 -2.699842E-02  1.236450E-01 -1.424444E-02  5.401450E-03 -5.347415E-04
      93    46-1  1.991858E+01 -3.450000E+01  0.000000E+00  4.494737E-02 -2.312978E-02 -3.500475E-02  2.527598E-02 -7.031905E-02  5.817891E-02 -5.056610E-02  4.059367E-02  4.001048E-02  1.267244E-02 -8.474921E-02 -1.021520E-01 -5.149392E-02  2.236824E-02 -3.985829E-03  3.619083E-03
      94    47-0  2.078461E+01 -3.500000E+01  0.000000E+00 -4.834551E-02 -3.525418E-02 -3.854387E-02 -1.713924E-02  6.494305E-02  8.104987E-02 -2.834539E-02 -2.483472E-02  1.033941E-02  3.995129E-02  1.300353E-01 -1.800691E-02  2.593640E-02  4.931129E-02  8.370382E-03  1.198723E-02
      95    47-1  2.078461E+01 -3.500000E+01  0.000000E+00  2.539899E-02  1.441353E-02  1.945583E-02  1.992998E-02 -4.060822E-02 -7.452456E-02  1.715517E-02  2.128088E-02 -3.805116E-02 -1.238241E-01  3.553844E-02 -3.373261E-03 -8.664966E-02 -8.726358E-02 -2.682417E-02 -2.671341E-02
      96    48-0  2.078461E+01 -3.600000E+01  0.000000E+00 -3.834680E-03  4.090554E-02  3.921305E-03 -3.379018E-02  1.131067E-02 -7.754889E-02  7.889952E-03 -4.174723E-02  2.109208E-02 -1.293003E-01 -2.941449E-02  2.105487E-02  3.968753E-02  1.178894E-01 -3.125318E-03 -8.637761E-03
      97    48-1  2.078461E+01 -3.600000E+01  0.000000E+00 -1.294557E-02 -5.771626E-02 -1.424216E-02  5.041647E-02 -3.078174E-02  9.081441E-02 -2.148574E-02  5.311277E-02 -4.785122E-03  4.147434E-02 -1.109031E-01  7.291847E-02 -3.267893E-02 -4.572092E-02 -4.669729E-04  2.205350E-03
      98    49-0  2.165064E+01 -3.650000E+01  0.000000E+00 -2.328853E-02  5.935848E-03 -3.835250E-02 -3.481513E-03  9.613238E-02  3.252264E-02 -4.808339E-02 -9.507970E-03 -3.756911E-02  1.799671E-02 -3.533877E-03 -1.321799E-01 -4.305210E-02  3.588980E-02 -5.019593E-03  6.481774E-03
      99    49-1  2.165064E+01 -3.650000E+01  0.000000E+00  2.834209E-02  1.413867E-02  3.262843E-02  8.991865E-03 -7.248806E-02 -3.869833E-02  3.426612E-02  1.155107E-02  1.152865E-01 -6.110795E-02  5.875153E-04 -3.602656E-02  6.778294E-02 -1.037110E-01  1.288749E-02 -1.989305E-02
     100    50-0  2.165064E+01 -3.750000E+01  0.000000E+00  2.494837E-02  1.951293E-02 -1.889120E-02 -2.808186E-02 -3.373509E-02 -7.492679E-02 -1.233496E-02 -3.399181E-02  1.304280E-01 -3.699116E-03  1.769959E-02  3.138444E-02 -1.066036E-01  6.313613E-02  2.021270E-02 -1.238013E-02
     101    50-1  2.165064E+01 -3.750000E+01  0.000000E+00 -4.650758E-03 -2.357881E-02  1.548466E-02  3.525991E-02  2.598304E-02  9.810218E-02  1.060972E-02  4.785236E-02 -4.155798E-02  2.873016E-03  5.993844E-02  1.178618E-01  3.775629E-02 -4.142492E-02 -6.606681E-03  4.854017E-03
     102    51-0  2.251666E+01 -3.800000E+01  0.000000E+00 -5.767687E-02  1.311995E-02 -4.328063E-02  2.952028E-02  9.267916E-02 -2.460377E-02 -5.260533E-02  2.269983E-02 -2.461744E-02 -3.371943E-02 -1.322547E-01 -1.119361E-02 -4.423296E-02 -3.466642E-02 -2.216458E-03  4.110346E-04
     103    51-1  2.251666E+01 -3.800000E+01  0.000000E+00  3.528558E-02 -2.104508E-02  3.079420E-02 -1.445235E-02 -7.813404E-02  6.069053E-03  4.155502E-02 -8.846612E-03  8.211815E-02  1.020786E-01 -3.589546E-02 -4.476144E-03  1.160215E-01  4.485569E-02  8.555935E-03  3.342828E-03
     104    52-0  2.251666E+01 -3.900000E+01  0.000000E+00  2.393150E-02  1.673744E-02 -2.507818E-02 -1.211686E-02 -7.162445E-02 -4.552884E-02 -2.166925E-02 -1.666192E-02  2.796739E-02  1.264837E-01  3.284455E-02 -1.398555E-02 -8.335132E-02 -9.041932E-02  2.602629E-02  2.749135E-02
     105    52-1  2.251666E+01 -3.900000E+01  0.000000E+00 -5.261193E-02 -2.849792E-02  2.849572E-02  3.110270E-02  7.649820E-02  7.024747E-02  2.547913E-02  2.776758E-02 -1.070914E-02 -3.985378E-02  1.228799E-01 -4.619483E-02  4.811762E-02  2.808905E-02 -1.177165E-02 -8.670945E-03
     106    53-0  2.338269E+01 -3.950000E+01  0.000000E+00 -1.563974E-03  5.052531E-02 -1.284671E-02  4.122099E-02  6.277688E-02 -6.624665E-02 -3.942169E-02  5.148501E-02  2.855603E-02 -3.075682E-02 -2.576584E-02  1.302059E-01  2.462077E-02 -5.045572E-02 -3.718754E-03  3.893001E-03
     107    53-1  2.338269E+01 -3.950000E+01  0.000000E+00  1.732452E-02 -2.259298E-02  2.228559E-02 -2.717669E-02 -5.976410E-02  4.584525E-02  3.679733E-02 -3.531502E-02 -8.478265E-02  9.985853E-02 -8.425435E-03  3.528970E-02 -1.969164E-02  1.228952E-01  6.712112E-04 -5.386194E-03
     108    54-0  2.338269E+01 -4.050000E+01  0.000000E+00  3.264806E-02 -1.434137E-02 -2.981879E-02  2.987374E-03 -8.700174E-02  2.276524E-04 -1.844397E-02 -3.504802E-03 -1.176246E-01  5.080565E-02 -1.026381E-02 -3.374015E-02  7.028618E-02 -9.927104E-02 -2.924705E-02  4.242140E-02
     109    54-1  2.338269E+01 -4.050000E+01  0.000000E+00 -1.894124E-02  1.709364E-02  4.131125E-02 -8.549395E-04  1.068347E-01  1.854081E-02  2.713329E-02  7.886781E-03  3.676083E-02 -1.756958E-02 -3.192460E-02 -1.258700E-01 -1.721296E-02  5.243765E-02  7.833338E-03 -1.926947E-02
     110    55-0  2.424871E+01 -4.100000E+01  0.000000E+00 -1.276863E-02  4.255108E-02  2.841395E-03  5.416370E-02  1.401634E-02 -8.514949E-02 -3.061301E-03  7.420823E-02  3.526715E-02  2.220064E-02  1.261360E-01  3.991228E-02  5.427003E-02  1.344778E-02 -1.092065E-02 -4.246746E-03
     111    55-1  2.424871E+01 -4.100000E+01  0.000000E+00  2.485431E-03 -4.716098E-02  3.324225E-04 -4.155373E-02 -2.337060E-02  6.610481E-02  1.220902E-02 -5.377852E-02 -1.137372E-01 -6.423408E-02  3.403982E-02  1.215572E-02 -1.239397E-01  6.338825E-03  1.993868E-02 -1.345709E-03
     112    56-0  2.424871E+01 -4.200000E+01  0.000000E+00  1.333111E-02 -1.336877E-02 -1.792200E-02  1.861740E-02 -7.449394E-02  4.891675E-02 -9.974874E-03  2.525801E-03 -7.097075E-02 -1.044025E-01 -3.413370E-02  6.362673E-03  1.101306E-01  4.734874E-02 -5.953850E-02 -2.470965E-02
     113    56-1  2.424871E+01 -4.200000E+01  0.000000E+00 -4.281852E-02  1.379589E-02  2.814621E-02 -1.136102E-02  1.007948E-01 -4.387732E-02  1.610213E-02 -3.435360E-03  2.396034E-02  3.227637E-02 -1.267596E-01  1.754342E-02 -5.416089E-02 -5.788227E-03  2.644059E-02  4.217036E-03
     114    57-0  2.511474E+01 -4.250000E+01  0.000000E+00  5.623186E-02  4.608186E-02  4.524137E-02  3.624710E-02 -2.956018E-02 -7.249305E-02  3.579159E-02  6.589801E-02 -1.518240E-02  3.878035E-02  5.325950E-02 -1.200792E-01 -1.776992E-03  5.543822E-02  2.006296E-03 -1.791758E-02
     115    57-1  2.511474E+01 -4.250000E+01  0.000000E+00 -2.566784E-02 -2.580551E-02 -2.069168E-02 -3.207824E-02  1.452353E-02  6.459238E-02 -1.806026E-02 -5.847960E-02  4.133399E-02 -1.229092E-01  1.573721E-02 -3.238954E-02 -3.183771E-02 -1.191432E-01  9.333357E-03  3.296655E-02
     116    58-0  2.511474E+01 -4.350000E+01  0.000000E+00  7.278903E-03 -3.256075E-02 -8.045787E-03  2.232388E-02 -3.630495E-02  8.223770E-02 -3.354148E-03 -1.545720E-03  8.751288E-02 -8.779476E-02  2.616694E-03  3.390275E-02 -2.293260E-02  1.154493E-01  1.397940E-02 -7.523462E-02
     117    58-1  2.511474E+01 -4.350000E+01  0.000000E+00  1.215392E-02  4.139478E-02  2.160294E-02 -3.339466E-02  6.313791E-02 -9.274451E-02  5.514088E-03 -2.180952E-03 -2.669299E-02  2.881499E-02  3.310247E-03  1.256039E-01 -5.604860E-03 -5.328324E-02  2.176555E-03  3.229396E-02
     118    59-0  2.598076E+01 -4.400000E+01  0.000000E+00  3.442749E-02  7.545360E-03  4.860758E-02  1.592865E-02 -6.130177E-02 -4.244789E-02  7.455033E-02  4.210642E-02 -4.036981E-02 -7.485209E-03 -1.122644E-01 -6.554650E-02 -5.398175E-02  9.765094E-03  2.394391E-02 -3.049495E-03
     119    59-1  2.598076E+01 -4.400000E+01  0.000000E+00 -3.856285E-02 -2.486399E-02 -4.068428E-02 -2.177950E-02  4.414136E-02  4.170918E-02 -5.164489E-02 -3.975908E-02  1.272125E-01  1.726297E-02 -3.013920E-02 -1.897722E-02  1.088104E-01 -5.542497E-02 -4.252036E-02  2.239192E-02
     120    60-0  2.598076E+01 -4.500000E+01  0.000000E+00 -1.478306E-02 -1.382436E-02  8.677540E-03  2.333561E-02  1.428565E-02  8.981016E-02 -5.341868E-03 -8.237541E-03  1.003954E-01  6.784541E-02  3.323378E-02  1.109861E-03 -1.151267E-01  1.606751E-03  8.751127E-02 -2.340652E-03
     121    60-1  2.598076E+01 -4.500000E+01  0.000000E+00 -6.618343E-03  1.900939E-02 -6.189446E-03 -2.746772E-02  1.268467E-03 -1.136009E-01  3.508234E-03  6.903324E-03 -3.269765E-02 -2.037011E-02  1.224122E-01  1.037723E-02  4.988321E-02 -1.628883E-02 -3.597236E-02  1.053446E-02
     122    61-0  2.684679E+01 -4.550000E+01  0.000000E+00  7.757984E-02 -1.614650E-02  6.646083E-02 -2.466983E-02 -6.412055E-02 -1.336839E-03  8.126926E-02 -9.012579E-03 -8.832374E-05 -4.068825E-02 -7.647867E-02  1.028101E-01 -2.054183E-02 -4.997512E-02  1.026725E-02  2.803369E-02
     123    61-1  2.684679E+01 -4.550000E+01  0.000000E+00 -4.724114E-02  1.840799E-02 -4.521111E-02  1.085603E-02  5.355827E-02  1.160689E-02 -6.496460E-02 -9.301779E-03  6.965106E-03  1.263416E-01 -2.187353E-02  2.760440E-02  7.587118E-02  9.360946E-02 -3.919331E-02 -4.703144E-02
     124    62-0  2.684679E+01 -4.650000E+01  0.000000E+00 -1.605620E-02 -1.842663E-02  1.523562E-02  1.139377E-02  6.094661E-02  6.725180E-02 -1.487171E-02 -1.106913E-02 -4.645889E-02  1.085059E-01  4.541013E-03 -3.194421E-02 -2.490681E-02 -1.093628E-01  2.282187E-02  9.461231E-02
     125    62-1  2.684679E+01 -4.650000E+01  0.000000E+00  4.368721E-02  2.274691E-02 -1.120257E-02 -2.832696E-02 -5.939635E-02 -9.619899E-02  1.188507E-02  1.361697E-02  1.346296E-02 -3.479073E-02  2.326544E-02 -1.173774E-01  2.575990E-02  4.428341E-02 -2.036024E-02 -3.694387E-02
     126    63-0  2.771281E+01 -4.700000E+01  0.000000E+00  1.530689E-02 -5.634546E-02  2.862627E-02 -4.997164E-02 -5.239942E-02  2.819133E-02  7.332797E-02 -4.712266E-02  3.915095E-02 -7.707716E-03  9.204576E-02  8.583277E-02  4.375908E-02 -2.999432E-02 -2.965129E-02  1.910861E-02
     127    63-1  2.771281E+01 -4.700000E+01  0.000000E+00 -3.273418E-02  2.644820E-02 -3.727969E-02  2.928484E-02  4.673529E-02 -1.872207E-02 -6.399756E-02  3.147992E-02 -1.206183E-01  3.008111E-02  2.457719E-02  2.434559E-02 -7.445070E-02  9.213099E-02  4.541824E-02 -5.778726E-02
     128    64-0  2.771281E+01 -4.800000E+01  0.000000E+00 -2.419847E-02  9.801723E-03  2.094532E-02  3.905080E-03  8.722301E-02  2.358607E-02 -2.723297E-02 -3.394778E-03 -1.117724E-01 -2.438497E-02 -3.032993E-02 -7.754599E-03  9.873566E-02 -4.575275E-02 -9.542773E-02  4.575108E-02
     129    64-1  2.771281E+01 -4.800000E+01  0.000000E+00  6.711958E-03 -9.207315E-03 -3.192203E-02 -7.168933E-03 -1.035295E-01 -4.855224E-02  2.869341E-02  9.853331E-03  3.565934E-02  6.577551E-03 -1.105874E-01 -3.502193E-02 -3.681623E-02  3.348131E-02  3.472524E-02 -3.040025E-02
     130    65-0  2.857884E+01 -4.850000E+01  0.000000E+00  2.362715E-02 -6.425230E-02  1.354891E-02 -7.193495E-02 -2.086599E-02  4.616960E-02  2.522510E-02 -8.407451E-02  1.445272E-02  3.636516E-02  9.342749E-02 -8.016069E-02  3.763969E-02  3.567519E-02 -2.850126E-02 -2.818058E-02
     131    65-1  2.857884E+01 -4.850000E+01  0.000000E+00 -1.045514E-02  6.039735E-02 -1.188541E-02  5.539538E-02  2.485924E-02 -3.378685E-02 -3.390635E-02  5.599354E-02 -5.119164E-02 -1.103145E-01  2.631364E-02 -2.140974E-02 -1.034522E-01 -5.251085E-02  7.615225E-02  3.735978E-02
     132    66-0  2.857884E+01 -4.950000E+01  0.000000E+00 -1.212105E-02  4.522762E-03  1.490985E-02 -1.086575E-02  8.505722E-02 -2.776375E-02 -3.227595E-02  1.417976E-02  2.791665E-03 -1.103946E-01 -1.057348E-02  2.816222E-02  6.308909E-02  8.404082E-02 -6.892194E-02 -8.929991E-02
     133    66-1  2.857884E+01 -4.950000E+01  0.000000E+00  3.940277E-02 -9.298376E-03 -1.875827E-02  6.131227E-04 -1.104813E-01  1.544715E-02  3.809915E-02 -8.243859E-03  2.758059E-04  3.484235E-02 -4.542365E-02  1.023522E-01 -3.916358E-02 -2.806330E-02  3.995261E-02  2.953386E-02
     134    67-0  2.944486E+01 -5.000000E+01  0.000000E+00 -6.139960E-02 -6.310443E-02 -4.933024E-02 -5.998110E-02  1.596342E-04  4.073750E-02 -9.518797E-03 -7.664073E-02 -3.213710E-02  2.063321E-02 -6.754702E-02 -9.910007E-02 -2.631143E-02  4.312347E-02  2.378210E-02 -3.758189E-02
     135    67-1  2.944486E+01 -5.000000E+01  0.000000E+00  2.305894E-02  4.132534E-02  1.803411E-02  4.752142E-02  3.525255E-03 -3.806893E-02 -2.383260E-03  7.067688E-02  9.617617E-02 -6.921202E-02 -1.790984E-02 -2.782530E-02  2.905427E-02 -1.093780E-01 -2.308868E-02  9.207513E-02
     136    68-0  2.944486E+01 -5.100000E+01  0.000000E+00 -7.785652E-03  2.581029E-02  9.334141E-03 -1.206449E-02  5.528627E-02 -6.783318E-02 -2.495622E-02  3.526735E-02  1.045916E-01 -1.737486E-02  2.581831E-02  1.299677E-02 -6.637192E-02  7.614632E-02  7.652108E-02 -9.023393E-02
     137    68-1  2.944486E+01 -5.100000E+01  0.000000E+00 -1.484422E-02 -2.820823E-02 -2.614447E-02  1.951134E-02 -8.523292E-02  7.188148E-02  3.776940E-02 -3.424388E-02 -3.284149E-02  6.407743E-03  9.282603E-02  5.424481E-02  1.848742E-02 -4.253147E-02 -2.137961E-02  4.775171E-02
     138    69-0  3.031089E+01 -5.150000E+01  0.000000E+00 -4.691940E-02 -2.811438E-02 -5.750177E-02 -3.616732E-02  2.349242E-02  2.938888E-02 -6.431762E-02 -6.323391E-02 -2.538780E-02 -2.696413E-02 -1.028052E-01  5.444409E-02 -4.624001E-02 -1.615869E-02  4.527384E-02  1.637129E-02
     139    69-1  3.031089E+01 -5.150000E+01  0.000000E+00  4.872571E-02  4.085050E-02  4.807893E-02  4.054209E-02 -1.507527E-02 -2.515101E-02  3.876035E-02  5.097430E-02  8.357340E-02  7.895859E-02 -2.872348E-02  1.442423E-02  1.098101E-01  5.464725E-03 -1.037041E-01 -3.713004E-03
     140    70-0  3.031089E+01 -5.250000E+01  0.000000E+00  7.772403E-03  7.879972E-03 -2.089597E-03 -1.833475E-02  9.273522E-03 -8.540474E-02 -2.231732E-03  4.990153E-02  3.511055E-02  9.498300E-02  1.498078E-02 -2.304519E-02 -8.443225E-02 -4.687643E-02  1.075850E-01  5.777082E-02
     141    70-1  3.031089E+01 -5.250000E+01  0.000000E+00  1.331286E-02 -1.515144E-02  1.777725E-03  1.857643E-02 -2.939955E-02  1.042914E-01  1.281116E-02 -5.693632E-02 -1.193197E-02 -2.958455E-02  6.131272E-02 -8.240124E-02  4.358273E-02  8.803946E-03 -5.326220E-02 -1.126460E-02
     142    71-0  3.117691E+01 -5.300000E+01  0.000000E+00 -1.026875E-01  1.386830E-02 -9.507518E-02  1.444387E-02  1.869682E-02  8.717939E-03 -6.139206E-02 -1.115843E-02  2.101199E-02 -2.912385E-02  4.126082E-02  1.044553E-01  5.918971E-03 -4.691274E-02 -6.847745E-03  5.076079E-02
     143    71-1  3.117691E+01 -5.300000E+01  0.000000E+00  6.219243E-02 -1.108775E-02  6.173687E-02 -2.530862E-03 -1.894345E-02 -1.411532E-02  5.219354E-02  3.095389E-02 -5.967274E-02  9.360148E-02  1.080251E-02  2.918836E-02  1.698164E-02  1.049770E-01 -1.933739E-02 -1.094684E-01
     144    72-0  3.117691E+01 -5.400000E+01  0.000000E+00  1.056418E-02  1.819163E-02 -7.379785E-03 -8.136017E-03 -3.737712E-02 -7.374220E-02  2.666352E-02  4.866118E-02 -8.227379E-02  4.975830E-02 -2.025977E-02 -1.642866E-02  2.687098E-02 -8.779683E-02 -3.469894E-02  1.193632E-01
     145    72-1  3.117691E+01 -5.400000E+01  0.000000E+00 -3.869643E-02 -1.506414E-02 -4.028884E-03  2.407070E-02  2.818295E-02  1.008818E-01 -1.786907E-02 -6.374256E-02  2.545079E-02 -1.625173E-02 -7.128039E-02 -6.653898E-02  5.596334E-04  4.235815E-02 -4.515495E-04 -5.565557E-02
     146    73-0  3.204294E+01 -5.450000E+01  0.000000E+00 -3.681180E-02  6.045724E-02 -5.013219E-02  5.489218E-02  2.254412E-02  1.344186E-03 -7.917414E-02  1.486527E-02  3.119909E-02  1.461953E-02  1.041488E-01 -2.826143E-02  4.526858E-02 -3.925197E-03 -5.341281E-02  4.417040E-03
     147    73-1  3.204294E+01 -5.450000E+01  0.000000E+00  5.356417E-02 -2.800039E-02  5.776429E-02 -2.751958E-02 -1.784192E-02  1.957927E-03  6.105702E-02 -1.377006E-02 -9.917759E-02 -3.935603E-02  2.899252E-02 -7.339583E-03 -9.543127E-02  3.704170E-02  1.084734E-01 -4.391928E-02
     148    74-0  3.204294E+01 -5.550000E+01  0.000000E+00  1.658889E-02 -8.014838E-03 -1.300021E-02 -8.163775E-03 -6.878939E-02 -4.070195E-02  5.391421E-02  2.923819E-02 -6.070642E-02 -6.735633E-02 -1.745421E-02  1.721544E-02  8.641289E-02  7.520773E-03 -1.244269E-01 -8.988126E-03
     149    74-1  3.204294E+01 -5.550000E+01  0.000000E+00  3.273310E-03  4.901963E-03  2.462016E-02  1.088460E-02  7.903427E-02  6.662004E-02 -5.936498E-02 -4.667860E-02  1.955577E-02  2.070920E-02 -6.981396E-02  5.989186E-02 -3.912775E-02  8.900044E-03  5.484271E-02 -1.221032E-02
     150    75-0  3.290897E+01 -5.600000E+01  0.000000E+00 -4.216355E-02  8.911374E-02 -3.965593E-02  9.216263E-02  1.847193E-03 -4.867969E-03 -2.023942E-02  5.522432E-02 -8.208473E-03  3.205096E-02 -1.582202E-02 -1.018795E-01  1.271530E-02  4.149681E-02 -1.601420E-02 -5.277260E-02
     151    75-1  3.290897E+01 -5.600000E+01  0.000000E+00  2.447810E-02 -7.475863E-02  2.962213E-02 -7.014471E-02 -7.590193E-03  7.650661E-04  3.465494E-02 -2.466763E-02  1.906356E-02 -1.001649E-01 -3.954212E-03 -2.843862E-02 -5.376705E-02 -8.200229E-02  6.803770E-02  1.004459E-01
     152    76-0  3.290897E+01 -5.700000E+01  0.000000E+00  1.013656E-02  1.649598E-03 -1.046555E-02  6.199210E-03 -7.605758E-02  3.823967E-03  6.363731E-02 -4.274779E-03  5.122537E-02 -6.771692E-02  1.431496E-02  1.785470E-02  9.974020E-03  8.074625E-02 -1.694012E-02 -1.223109E-01
     153    76-1  3.290897E+01 -5.700000E+01  0.000000E+00 -3.576812E-02  8.965492E-03  7.186639E-03  7.718408E-03  9.423826E-02  1.318458E-02 -7.429512E-02 -1.091621E-02 -1.557610E-02  2.149191E-02  4.846554E-02  7.120253E-02 -1.598865E-02 -3.422803E-02  2.365301E-02  5.073860E-02
