#------------------------------------------------------------------------
# Program: Diag Quadratic
#          (c) Amal Medhi <amedhi@iisertvm.ac.in>
#------------------------------------------------------------------------
# job_71850_diag.x_20260122170032_amedhi@isha.local
# Lattice: HONEYCOMB2 (Size = 1x100x1, Sites/unitcell = 100, Boundary = 0-1-0)
# No of sites = 10000
# Model: MKM
# lambda = 0.060000
# eta = 0.250000
# lambda_R = 0.000000
# t = 1.000000
# Results: WaveFunction
#------------------------------------------------------------------------
# wf_0:   psi(40,98,0)        cols: (6,7)
# wf_1:   psi(40,99,0)        cols: (8,9)
# wf_2:   psi(40,100,0)       cols: (10,11)
# wf_3:   psi(40,101,0)       cols: (12,13)
# wf_4:   psi(49,98,0)        cols: (14,15)
# wf_5:   psi(49,99,0)        cols: (16,17)
# wf_6:   psi(49,100,0)       cols: (18,19)
# wf_7:   psi(49,101,0)       cols: (20,21)
#------------------------------------------------------------------------
# basis   label   xcoord        ycoord        zcoord        Re[wf_1]      Im[wf_1]      Re[wf_2]      Im[wf_2]      Re[wf_3]      Im[wf_3]      Re[wf_4]      Im[wf_4]      Re[wf_5]      Im[wf_5]      Re[wf_6]      Im[wf_6]      Re[wf_7]      Im[wf_7]      Re[wf_8]      Im[wf_8]      
#------------------------------------------------------------------------
      75    37-1  1.645448E+01 -2.750000E+01  0.000000E+00 -7.417733E-16  1.334332E-15  4.645572E-02  1.344190E-01  1.182782E-15  3.649971E-16 -1.081867E-01  2.395991E-02 -4.478779E-02  1.213097E-01 -9.154729E-16  3.847435E-15  4.413446E-15 -3.666962E-15  8.549600E-02 -9.188578E-02
      76    38-0  1.645448E+01 -2.850000E+01  0.000000E+00  1.478385E-01  2.087626E-03  1.499790E-15 -4.535776E-16  1.099885E-01  2.950875E-02 -3.952016E-15 -1.746949E-15 -1.203898E-15  4.857226E-15  2.813879E-02 -1.309651E-01  6.187910E-02 -1.141404E-01 -1.616762E-15  4.107825E-15
      77    38-1  1.645448E+01 -2.850000E+01  0.000000E+00  7.335939E-16 -7.753249E-16 -1.333516E-02 -1.130947E-01  1.370228E-15  8.966156E-16 -1.478352E-01 -2.307956E-03  4.719168E-02 -1.209545E-01  9.017104E-16 -3.629698E-15  4.430677E-15 -3.500922E-15  9.513643E-02 -9.430120E-02
      78    39-0  1.732051E+01 -2.900000E+01  0.000000E+00 -7.290040E-02  8.691957E-02 -6.198483E-16  1.111813E-15  1.196040E-01 -8.330714E-02 -4.977715E-15  3.008760E-15  8.404735E-16 -4.912737E-15 -1.387572E-02  1.278140E-01  5.321337E-02 -1.213216E-01 -1.373901E-15  4.427014E-15
      79    39-1  1.732051E+01 -2.900000E+01  0.000000E+00  2.328794E-16  1.471247E-15  1.216868E-01  8.023419E-02  1.218010E-15 -3.880416E-16 -7.302986E-02  8.681083E-02 -3.769954E-02  1.270013E-01 -6.886795E-16  3.836568E-15  4.069069E-15 -3.803637E-15  8.146953E-02 -9.945685E-02
      80    40-0  1.732051E+01 -3.000000E+01  0.000000E+00  1.206168E-01 -8.998267E-02  7.244312E-16 -9.587911E-16  1.072466E-01 -4.425719E-02 -3.310201E-15  5.783787E-16 -8.517492E-16  4.281298E-15  1.991825E-02 -1.349096E-01  5.554431E-02 -1.199588E-01 -1.366962E-15  4.492934E-15
      81    40-1  1.732051E+01 -3.000000E+01  0.000000E+00 -1.268971E-18 -1.029864E-15 -8.083731E-02 -8.322177E-02  1.676784E-15 -4.584475E-17 -1.207508E-01  8.980281E-02  4.018197E-02 -1.259392E-01  8.474016E-16 -3.473142E-15  4.064325E-15 -3.627008E-15  9.040762E-02 -1.020970E-01
      82    41-0  1.818653E+01 -3.050000E+01  0.000000E+00 -5.135321E-03  1.155478E-01  2.460513E-16  9.372439E-16  4.499980E-02 -1.417885E-01 -1.825178E-15  4.195053E-15  5.360296E-16 -4.413137E-15 -5.900867E-03  1.310160E-01  4.612539E-02 -1.270433E-01 -1.082467E-15  4.628242E-15
      83    41-1  1.818653E+01 -3.050000E+01  0.000000E+00  9.927660E-16  1.005908E-15  1.483708E-01 -1.072632E-02  7.907380E-16 -1.047181E-15 -5.307522E-03  1.155400E-01 -2.995453E-02  1.317964E-01 -4.356149E-16  3.813439E-15  3.730643E-15 -3.903410E-15  7.654072E-02 -1.064966E-01
      84    42-0  1.818653E+01 -3.150000E+01  0.000000E+00  4.139777E-02 -1.468360E-01  1.949869E-16 -7.923136E-16  5.910091E-02 -1.018252E-01 -2.018051E-15  1.467289E-15 -5.700735E-16  4.239664E-15  1.126570E-02 -1.378299E-01  4.853837E-02 -1.249733E-01 -1.094611E-15  4.912737E-15
      85    42-1  1.818653E+01 -3.150000E+01  0.000000E+00 -5.260902E-16 -8.617170E-16 -1.164744E-01 -1.717569E-02  1.298451E-15 -1.002412E-15 -4.161656E-02  1.467741E-01  3.260639E-02 -1.300427E-01  5.565496E-16 -3.395602E-15  3.734014E-15 -3.722275E-15  8.475732E-02 -1.092712E-01
      86    43-0  1.905256E+01 -3.200000E+01  0.000000E+00  6.719962E-02  9.633151E-02  5.081167E-16  6.973713E-16 -5.152948E-02 -1.421605E-01  5.621580E-16  3.342659E-15  2.736526E-16 -4.343748E-15  2.419078E-03  1.332292E-01  3.838050E-02 -1.318684E-01 -7.901665E-16  5.041106E-15
      87    43-1  1.905256E+01 -3.200000E+01  0.000000E+00  1.264697E-15  1.716666E-16  1.129578E-01 -1.005258E-01  3.466920E-17 -1.296791E-15  6.705598E-02  9.643156E-02 -2.166931E-02  1.356200E-01 -1.447117E-16  3.686575E-15  3.396850E-15 -3.972922E-15  7.078259E-02 -1.128969E-01
      88    44-0  1.905256E+01 -3.300000E+01  0.000000E+00 -5.718280E-02 -1.430710E-01  1.600313E-16 -2.701947E-16 -1.515102E-02 -1.180469E-01 -7.903442E-16  1.587452E-15 -4.308619E-16  3.805983E-15  2.311794E-03 -1.396802E-01  4.096639E-02 -1.291066E-01 -8.448103E-16  5.301315E-15
      89    44-1  1.905256E+01 -3.300000E+01  0.000000E+00 -9.553312E-16 -4.057575E-16 -1.040359E-01  5.780281E-02  4.838322E-16 -1.507755E-15  5.696951E-02  1.431561E-01  2.457883E-02 -1.332015E-01  1.856308E-16 -3.252059E-15  3.375019E-15 -3.780170E-15  7.826994E-02 -1.157140E-01
      90    45-0  1.991858E+01 -3.350000E+01  0.000000E+00  1.132182E-01  3.603621E-02  2.907280E-16  4.515444E-16 -1.290662E-01 -8.236564E-02  1.585319E-15  1.924319E-15  1.266077E-16 -3.833739E-15  1.095854E-02  1.344185E-01  3.009522E-02 -1.357222E-01 -3.543173E-16  5.394990E-15
      91    45-1  1.991858E+01 -3.350000E+01  0.000000E+00  1.206048E-15 -6.382166E-16  2.869402E-02 -1.503956E-01 -6.808055E-16 -1.059691E-15  1.131644E-01  3.620491E-02 -1.296881E-02  1.384126E-01  7.787807E-17  3.513240E-15  3.046469E-15 -4.000707E-15  6.428101E-02 -1.185596E-01
      92    46-0  1.991858E+01 -3.450000E+01  0.000000E+00 -1.333188E-01 -7.910998E-02  2.805765E-16 -7.855556E-17 -8.439691E-02 -8.510724E-02 -5.498228E-16  9.783640E-16 -1.201296E-16  3.747003E-15 -6.808128E-03 -1.404315E-01  3.294228E-02 -1.322953E-01 -5.117434E-16  5.054984E-15
      93    46-1  1.991858E+01 -3.450000E+01  0.000000E+00 -9.514860E-16  2.037074E-16 -4.778801E-02  1.099199E-01 -4.763638E-16 -1.463562E-15  1.332007E-01  7.930858E-02  1.622025E-02 -1.353667E-01  4.078305E-17 -3.156146E-15  3.023906E-15 -3.809198E-15  7.104286E-02 -1.213271E-01
      94    47-0  2.078461E+01 -3.500000E+01  0.000000E+00  1.126661E-01 -4.054064E-02  1.010263E-16  8.319608E-17 -1.538576E-01  1.342194E-02  1.061479E-15  8.875414E-16 -1.041512E-16 -3.797310E-15  1.958854E-02  1.345644E-01  2.139449E-02 -1.385449E-01 -1.100465E-16  5.072331E-15
      95    47-1  2.078461E+01 -3.500000E+01  0.000000E+00  5.413249E-16 -1.150429E-15 -6.946256E-02 -1.379393E-01 -1.136966E-15 -4.496327E-16  1.127264E-01 -4.037269E-02 -3.984405E-03  1.401304E-01  3.941812E-16  3.366195E-15  2.703596E-15 -4.003531E-15  5.713341E-02 -1.233980E-01
      96    48-0  2.078461E+01 -3.600000E+01  0.000000E+00 -1.542935E-01  1.852156E-02  4.742169E-16 -6.915844E-16 -1.191500E-01 -1.630779E-02 -7.745293E-16  9.539784E-16 -1.413800E-16  3.412418E-15 -1.595615E-02 -1.400714E-01  2.458696E-02 -1.344903E-01 -1.140581E-16  4.947648E-15
      97    48-1  2.078461E+01 -3.600000E+01  0.000000E+00 -5.759598E-16  7.628028E-16  2.899078E-02  1.167142E-01 -1.199708E-15 -8.773973E-16  1.543210E-01 -1.829159E-02  7.656697E-03 -1.365047E-01 -2.298788E-16 -2.962679E-15  2.680634E-15 -3.809421E-15  6.318494E-02 -1.260248E-01
      98    49-0  2.165064E+01 -3.650000E+01  0.000000E+00  6.505963E-02 -1.010952E-01  3.386685E-16  4.799592E-16 -1.144026E-01  1.048871E-01  3.728700E-16  8.100133E-16 -1.664250E-16 -3.291638E-15  2.817866E-02  1.336637E-01  1.240968E-02 -1.402929E-01  3.527994E-16  5.113965E-15
      99    49-1  2.165064E+01 -3.650000E+01  0.000000E+00 -3.078073E-16 -1.284397E-15 -1.398046E-01 -6.740864E-02 -1.145407E-15  2.885887E-16  6.521023E-02 -1.009982E-01  5.148102E-03  1.407466E-01  5.224047E-16  3.179292E-15  2.369926E-15 -3.979439E-15  4.944726E-02 -1.273381E-01
     100    50-0  2.165064E+01 -3.750000E+01  0.000000E+00 -1.109394E-01  1.085436E-01  8.052694E-17 -1.142697E-15 -1.044761E-01  5.947905E-02 -8.910531E-16  1.959589E-15  2.491497E-16  3.611694E-15 -2.499392E-02 -1.386052E-01  1.602651E-02 -1.356583E-01  2.842778E-16  5.185088E-15
     101    50-1  2.165064E+01 -3.750000E+01  0.000000E+00 -8.463116E-18  1.018116E-15  9.394988E-02  7.500949E-02 -1.434283E-15 -9.808567E-18  1.111010E-01 -1.083781E-01 -9.825643E-04 -1.365982E-01 -4.106929E-16 -2.911214E-15  2.347576E-15 -3.782620E-15  5.481485E-02 -1.297360E-01
     102    51-0  2.251666E+01 -3.800000E+01  0.000000E+00 -9.819473E-03 -1.198593E-01  6.795564E-16  4.008092E-16 -2.686524E-02  1.530614E-01  5.784528E-16  1.943718E-15 -5.546778E-16 -3.404178E-15  3.659914E-02  1.317295E-01  3.276593E-03 -1.409392E-01  7.728193E-16  5.302182E-15
     103    51-1  2.251666E+01 -3.800000E+01  0.000000E+00 -9.321459E-16 -8.544110E-16 -1.521239E-01  3.174669E-02 -7.346600E-16  8.720791E-16 -9.640829E-03 -1.198738E-01  1.429062E-02  1.402511E-01  7.921690E-16  2.949074E-15  2.047813E-15 -3.929892E-15  4.133839E-02 -1.303200E-01
     104    52-0  2.251666E+01 -3.900000E+01  0.000000E+00 -2.174947E-02  1.529028E-01 -8.715158E-16 -1.352157E-15 -4.659346E-02  1.103007E-01  4.197558E-16  3.238026E-15  2.825431E-16  3.518019E-15 -3.378479E-02 -1.360551E-01  7.390173E-03 -1.357817E-01  5.839513E-16  4.902329E-15
     105    52-1  2.251666E+01 -3.900000E+01  0.000000E+00  5.377562E-16  8.698044E-16  1.197136E-01  2.418395E-03 -1.126292E-15  8.011618E-16  2.197733E-02 -1.528702E-01 -9.567104E-03 -1.356457E-01 -5.535032E-16 -2.719270E-15  2.026998E-15 -3.730627E-15  4.605921E-02 -1.324045E-01
     106    53-0  2.338269E+01 -3.950000E+01  0.000000E+00 -8.040307E-02 -8.888997E-02  1.145027E-15  5.425458E-18  7.176047E-02  1.374144E-01  2.708040E-15  2.212019E-15 -5.698567E-16 -3.301179E-15  4.472282E-02  1.287909E-01 -5.866683E-03 -1.404739E-01  9.796851E-16  5.093148E-15
     107    53-1  2.338269E+01 -3.950000E+01  0.000000E+00 -1.204141E-15 -2.466930E-17 -1.010549E-01  1.175593E-01 -8.321106E-17  1.096113E-15 -8.027050E-02 -8.900970E-02  2.330489E-02  1.386515E-01  9.434313E-16  2.834208E-15  1.739315E-15 -3.856792E-15  3.292916E-02 -1.322985E-01
     108    54-0  2.338269E+01 -4.050000E+01  0.000000E+00  7.524205E-02  1.333447E-01 -1.626655E-15 -9.237202E-16  2.984066E-02  1.150065E-01  2.311721E-15  3.509107E-15  6.019490E-16  3.406997E-15 -4.219596E-02 -1.324603E-01 -1.191614E-03 -1.348592E-01  9.536642E-16  5.304784E-15
     109    54-1  2.338269E+01 -4.050000E+01  0.000000E+00  9.269432E-16  3.411773E-16  9.577012E-02 -7.032106E-02 -4.268497E-16  1.259541E-15 -7.504323E-02 -1.334567E-01 -1.796734E-02 -1.336623E-01 -7.110361E-16 -2.629719E-15  1.720850E-15 -3.655408E-15  3.705061E-02 -1.339906E-01
     110    55-0  2.424871E+01 -4.100000E+01  0.000000E+00 -1.170511E-01 -2.153315E-02  1.108711E-15 -6.006045E-16  1.397579E-01  6.486068E-02  4.626293E-15  7.399693E-16 -8.135853E-16 -3.391384E-15  5.242716E-02  1.248926E-01 -1.488189E-02 -1.389044E-01  1.371692E-15  5.058454E-15
     111    55-1  2.424871E+01 -4.100000E+01  0.000000E+00 -8.828402E-16  6.993862E-16 -8.473756E-03  1.538421E-01  5.522560E-16  9.026000E-16 -1.170189E-01 -2.170758E-02  3.205465E-02  1.359721E-01  1.103589E-15  2.603794E-15  1.446217E-15 -3.762152E-15  2.434664E-02 -1.332441E-01
     112    56-0  2.424871E+01 -4.200000E+01  0.000000E+00  1.391555E-01  5.916628E-02 -2.519934E-15  5.552914E-16  9.254383E-02  7.232696E-02  4.576806E-15  1.836878E-15  7.112366E-16  2.824130E-15 -5.010050E-02 -1.278760E-01 -9.589272E-03 -1.329057E-01  1.548241E-15  5.346418E-15
     113    56-1  2.424871E+01 -4.200000E+01  0.000000E+00  7.571082E-16 -3.786753E-16  3.289902E-02 -1.127528E-01  3.772044E-16  1.220508E-15 -1.390672E-01 -5.937360E-02 -2.605656E-02 -1.306788E-01 -7.996516E-16 -2.399159E-15  1.430808E-15 -3.559025E-15  2.792557E-02 -1.344712E-01
     114    57-0  2.511474E+01 -4.250000E+01  0.000000E+00 -1.048817E-01  5.348950E-02  6.867352E-16 -1.622465E-15  1.488657E-01 -3.337044E-02  5.210442E-15 -2.421684E-15 -8.864437E-16 -3.014949E-15  5.959612E-02  1.200941E-01 -2.363277E-02 -1.362552E-01  1.951130E-15  5.419276E-15
     115    57-1  2.511474E+01 -4.250000E+01  0.000000E+00 -3.426773E-16  1.143155E-15  8.614263E-02  1.259128E-01  9.381095E-16  3.924608E-16 -1.049613E-01  5.333313E-02  4.040775E-02  1.322543E-01  1.115421E-15  2.409901E-15  1.170032E-15 -3.648070E-15  1.572056E-02 -1.331433E-01
     116    58-0  2.511474E+01 -4.350000E+01  0.000000E+00  1.440211E-01 -3.724102E-02 -1.991796E-15  2.450284E-15  1.156563E-01  1.141107E-03  5.629834E-15 -1.164046E-15  5.863365E-16  1.991463E-15 -5.737938E-02 -1.223730E-01 -1.767608E-02 -1.299521E-01  1.541302E-15  5.218048E-15
     117    58-1  2.511474E+01 -4.350000E+01  0.000000E+00  4.727788E-16 -7.045092E-16 -4.178417E-02 -1.078506E-01  9.796652E-16  7.351289E-16 -1.440764E-01  3.702633E-02 -3.371288E-02 -1.267416E-01 -9.424600E-16 -2.176353E-15  1.158277E-15 -3.443605E-15  1.882243E-02 -1.338405E-01
     118    59-0  2.598076E+01 -4.400000E+01  0.000000E+00 -5.001050E-02  1.046876E-01 -6.338101E-16 -2.270166E-15  9.639402E-02 -1.155573E-01  3.539174E-15 -5.956331E-15 -7.112366E-16 -2.282896E-15  6.612199E-02  1.144690E-01 -3.198716E-02 -1.325675E-01  2.223048E-15  5.183354E-15
     119    59-1  2.598076E+01 -4.400000E+01  0.000000E+00  3.627593E-16  1.089018E-15  1.430445E-01  4.672863E-02  9.498028E-16 -2.223476E-16 -5.016646E-02  1.046129E-01  4.823820E-02  1.275555E-01  1.231340E-15  2.203534E-15  9.120117E-16 -3.516691E-15  7.181328E-03 -1.319989E-01
     120    60-0  2.598076E+01 -4.500000E+01  0.000000E+00  8.967337E-02 -1.149081E-01 -3.351292E-16  3.562122E-15  9.074665E-02 -6.807735E-02  4.358931E-15 -4.611216E-15  5.898060E-16  1.623701E-15 -6.392326E-02 -1.160362E-01 -2.533016E-02 -1.260450E-01  1.752071E-15  4.739265E-15
     121    60-1  2.598076E+01 -4.500000E+01  0.000000E+00 -8.478387E-17 -8.597792E-16 -9.685049E-02 -5.907168E-02  1.171732E-15  1.821898E-17 -8.984452E-02  1.147744E-01 -4.082114E-02 -1.219122E-01 -9.710591E-16 -2.019016E-15  9.044049E-16 -3.311305E-15  9.879153E-03 -1.321098E-01
     122    61-0  2.684679E+01 -4.550000E+01  0.000000E+00  2.349804E-02  1.114275E-01 -2.078841E-15 -1.763639E-15  5.936193E-03 -1.477340E-01 -7.441372E-16 -7.776883E-15 -5.204170E-16 -1.814521E-15  7.190704E-02  1.081038E-01 -3.981906E-02 -1.278988E-01  2.317591E-15  4.954370E-15
     123    61-1  2.684679E+01 -4.550000E+01  0.000000E+00  9.020329E-16  6.929400E-16  1.394225E-01 -4.921324E-02  6.114692E-16 -7.058444E-16  2.333195E-02  1.114624E-01  5.542811E-02  1.219483E-01  1.289475E-15  1.948663E-15  6.731496E-16 -3.370183E-15 -1.142002E-03 -1.298297E-01
     124    62-0  2.684679E+01 -4.650000E+01  0.000000E+00  1.073310E-03 -1.422162E-01  2.034170E-15  3.371371E-15  2.995315E-02 -1.066830E-01  6.507221E-16 -7.263300E-15  5.585810E-16  1.498801E-15 -6.963424E-02 -1.089635E-01 -3.243633E-02 -1.212454E-01  1.991463E-15  4.239664E-15
     125    62-1  2.684679E+01 -4.650000E+01  0.000000E+00 -5.957687E-16 -5.839820E-16 -1.101890E-01  1.169787E-02  9.145236E-16 -6.441356E-16 -1.285261E-03  1.422144E-01 -4.727469E-02 -1.162655E-01 -1.099219E-15 -1.765864E-15  6.700926E-16 -3.164282E-15  1.231242E-03 -1.293076E-01
     126    63-0  2.771281E+01 -4.700000E+01  0.000000E+00  8.445544E-02  7.251847E-02 -2.942534E-15 -3.036282E-16 -8.346649E-02 -1.181750E-01 -5.990376E-15 -6.493225E-15 -6.730727E-16 -1.589007E-15  7.686505E-02  1.010962E-01 -4.701059E-02 -1.223216E-01  2.532696E-15  4.260481E-15
     127    63-1  2.771281E+01 -4.700000E+01  0.000000E+00  9.951341E-16 -4.729848E-17  7.884782E-02 -1.213054E-01  7.668489E-17 -8.887142E-16  8.434726E-02  7.264426E-02  6.186957E-02  1.155194E-01  1.333562E-15  1.773084E-15  4.542011E-16 -3.210703E-15 -9.123733E-03 -1.266706E-01
     128    64-0  2.771281E+01 -4.800000E+01  0.000000E+00 -8.335031E-02 -1.101856E-01  3.985859E-15  1.843613E-15 -3.994063E-02 -1.000900E-01 -4.306913E-15 -6.628584E-15  4.579670E-16  1.165734E-15 -7.442734E-02 -1.012642E-01 -3.888796E-02 -1.156286E-01  2.397388E-15  4.107825E-15
     129    64-1  2.771281E+01 -4.800000E+01  0.000000E+00 -8.027329E-16 -2.093635E-16 -7.817339E-02  7.417675E-02  3.419859E-16 -1.008521E-15  8.318600E-02  1.103097E-01 -5.297707E-02 -1.098893E-01 -1.129805E-15 -1.546038E-15  4.560122E-16 -3.004669E-15 -6.990412E-03 -1.254791E-01
     130    65-0  2.857884E+01 -4.850000E+01  0.000000E+00  1.081775E-01  6.073551E-03 -2.870531E-15  1.564334E-15 -1.346458E-01 -4.175733E-02 -9.747831E-15 -1.462026E-15 -6.730727E-16 -1.221245E-15  8.092262E-02  9.355413E-02 -5.345383E-02 -1.159226E-01  2.855355E-15  4.204970E-15
     131    65-1  2.857884E+01 -4.850000E+01  0.000000E+00  6.854794E-16 -5.339171E-16 -1.109213E-02 -1.405351E-01 -4.388739E-16 -7.277982E-16  1.081683E-01  6.234767E-03  6.746628E-02  1.083682E-01  1.408711E-15  1.608153E-15  2.556977E-16 -3.040376E-15 -1.664348E-02 -1.225718E-01
     132    66-0  2.857884E+01 -4.950000E+01  0.000000E+00 -1.288236E-01 -3.537002E-02  4.671751E-15 -1.213428E-15 -8.960021E-02 -5.343715E-02 -7.784762E-15 -2.855864E-15  6.036838E-16  1.061651E-15 -7.823185E-02 -9.305734E-02 -4.458856E-02 -1.092822E-01  2.723516E-15  4.052314E-15
     133    66-1  2.857884E+01 -4.950000E+01  0.000000E+00 -7.375822E-16  2.618043E-16 -1.644357E-02  1.030210E-01 -3.029890E-16 -9.643177E-16  1.287708E-01  3.556197E-02 -5.784346E-02 -1.028828E-01 -1.120967E-15 -1.445348E-15  2.626252E-16 -2.834557E-15 -1.466154E-02 -1.206853E-01
     134    67-0  2.944486E+01 -5.000000E+01  0.000000E+00  8.680439E-02 -5.903921E-02 -1.427697E-15  3.296008E-15 -1.282457E-01  4.746257E-02 -9.247660E-15  4.956338E-15 -5.828671E-16 -1.200429E-15  8.402037E-02  8.559371E-02 -5.905247E-02 -1.088014E-01  3.289036E-15  4.010681E-15
     135    67-1  2.944486E+01 -5.000000E+01  0.000000E+00  1.505771E-16 -9.078570E-16 -9.159364E-02 -1.015395E-01 -7.441611E-16 -3.133071E-16  8.689229E-02 -5.890978E-02  7.213505E-02  1.006055E-01  1.412719E-15  1.344559E-15  7.796601E-17 -2.861273E-15 -2.358803E-02 -1.175981E-01
     136    68-0  2.944486E+01 -5.100000E+01  0.000000E+00 -1.190095E-01  4.854782E-02  3.028918E-15 -4.230889E-15 -9.983176E-02  1.158312E-02 -8.408820E-15  2.208357E-15  4.093947E-16  7.147061E-16 -8.099240E-02 -8.446977E-02 -4.945333E-02 -1.023055E-01  3.181483E-15  3.622103E-15
     137    68-1  2.944486E+01 -5.100000E+01  0.000000E+00 -2.877725E-16  6.812285E-16  4.774106E-02  8.843834E-02 -7.704519E-16 -5.662519E-16  1.190817E-01 -4.837040E-02 -6.180205E-02 -9.535487E-02 -1.126602E-15 -1.314854E-15  9.020338E-17 -2.655969E-15 -2.166642E-02 -1.150021E-01
     138    69-0  3.031089E+01 -5.150000E+01  0.000000E+00  3.186430E-02 -9.607826E-02  1.072559E-15  3.771701E-15 -7.024899E-02  1.117760E-01 -4.615390E-15  9.964952E-15 -3.677614E-16 -9.228729E-16  8.611381E-02  7.733753E-02 -6.372331E-02 -1.010685E-01  3.580469E-15  3.587408E-15
     139    69-1  3.031089E+01 -5.150000E+01  0.000000E+00 -3.723470E-16 -8.723268E-16 -1.298469E-01 -2.384446E-02 -7.440927E-16  1.759335E-16  3.200746E-02 -9.603066E-02  7.580711E-02  9.235144E-02  1.407982E-15  1.215609E-15 -7.885248E-17 -2.675399E-15 -2.985313E-02 -1.118279E-01
     140    70-0  3.031089E+01 -5.250000E+01  0.000000E+00 -6.197813E-02  1.062408E-01 -2.726734E-16 -5.255616E-15 -6.922801E-02  6.695325E-02 -5.750952E-15  7.080151E-15  2.359224E-16  4.510281E-16 -8.266985E-02 -7.563433E-02 -5.341043E-02 -9.480723E-02  3.136380E-15  3.337608E-15
     141    70-1  3.031089E+01 -5.250000E+01  0.000000E+00  1.641577E-16  6.350938E-16  8.783492E-02  3.950040E-02 -9.009605E-16  9.748331E-21  6.213640E-02 -1.061483E-01 -6.479512E-02 -8.742241E-02 -1.161859E-15 -1.067349E-15 -6.115043E-17 -2.470858E-15 -2.789972E-02 -1.085194E-01
     142    71-0  3.117691E+01 -5.300000E+01  0.000000E+00 -3.173623E-02 -9.176411E-02  3.275897E-15  2.335677E-15  1.192859E-02  1.262415E-01  2.184203E-15  1.124798E-14 -8.326673E-17 -7.424616E-16  8.717403E-02  6.891281E-02 -6.739759E-02 -9.284422E-02  3.802514E-15  3.094747E-15
     143    71-1  3.117691E+01 -5.300000E+01  0.000000E+00 -7.540645E-16 -4.667319E-16 -1.128412E-01  5.784524E-02 -4.685355E-16  5.485311E-16 -3.159943E-02 -9.181131E-02  7.842920E-02  8.373378E-02  1.406476E-15  9.841465E-16 -2.147805E-16 -2.484674E-15 -3.534506E-02 -1.053519E-01
     144    72-0  3.117691E+01 -5.400000E+01  0.000000E+00  1.486248E-02  1.160641E-01 -3.425278E-15 -4.251108E-15 -1.362405E-02  9.074342E-02 -3.278158E-16  9.307710E-15 -2.844947E-16  1.179612E-16 -8.324187E-02 -6.668764E-02 -5.640215E-02 -8.690443E-02  3.372302E-15  3.025358E-15
     145    72-1  3.117691E+01 -5.400000E+01  0.000000E+00  5.067657E-16  4.158120E-16  8.933442E-02 -2.096054E-02 -6.803435E-16  5.014373E-16 -1.468949E-02 -1.160861E-01 -6.677997E-02 -7.920869E-02 -1.083757E-15 -8.960742E-16 -1.914810E-16 -2.281088E-15 -3.326805E-02 -1.013395E-01
     146    73-0  3.204294E+01 -5.450000E+01  0.000000E+00 -7.722605E-02 -5.111975E-02  4.266533E-15  1.071853E-17  8.252712E-02  8.865680E-02  8.777358E-15  7.949798E-15  9.714451E-17 -3.885781E-16  8.718821E-02  6.044934E-02 -7.002202E-02 -8.425625E-02  3.878842E-15  2.671474E-15
     147    73-1  3.204294E+01 -5.450000E+01  0.000000E+00 -7.644435E-16  1.238771E-16 -5.177768E-02  1.094981E-01 -5.019204E-17  6.758974E-16 -7.714978E-02 -5.123479E-02  7.996433E-02  7.488593E-02  1.409293E-15  8.010873E-16 -3.299845E-16 -2.290932E-15 -3.998213E-02 -9.827175E-02
     148    74-0  3.204294E+01 -5.550000E+01  0.000000E+00  7.801143E-02  7.839388E-02 -5.561841E-15 -1.028233E-15  4.194822E-02  7.607667E-02  5.058855E-15  7.501973E-15 -6.314393E-16  0.000000E+00 -8.270333E-02 -5.776805E-02 -5.838576E-02 -7.872031E-02  3.393119E-15  2.532696E-15
     149    74-1  3.204294E+01 -5.550000E+01  0.000000E+00  5.482801E-16  1.085753E-16  5.512476E-02 -6.714592E-02 -2.324236E-16  7.537236E-16 -7.789450E-02 -7.851005E-02 -6.772954E-02 -7.084133E-02 -1.072791E-15 -7.795808E-16 -3.009597E-16 -2.088435E-15 -3.769150E-02 -9.357531E-02
     150    75-0  3.290897E+01 -5.600000E+01  0.000000E+00 -8.758315E-02  5.985570E-03  3.361807E-15 -2.607943E-15  1.134215E-01  1.896635E-02  1.155905E-14  1.164870E-15  4.232725E-16 -1.110223E-16  8.615974E-02  5.207752E-02 -7.155961E-02 -7.543801E-02  3.920475E-15  2.289835E-15
     151    75-1  3.290897E+01 -5.600000E+01  0.000000E+00 -5.857403E-16  5.823794E-16  2.439927E-02  1.123781E-01  3.364617E-16  5.369698E-16 -8.759197E-02  5.855033E-03  8.039243E-02  6.594489E-02  1.353577E-15  6.635041E-16 -4.247543E-16 -2.095909E-15 -4.369595E-02 -9.069858E-02
     152    76-0  3.290897E+01 -5.700000E+01  0.000000E+00  1.028685E-01  1.366773E-02 -4.691329E-15  2.985855E-15  7.476702E-02  3.286291E-02  8.638172E-15  2.937286E-15 -7.979728E-16 -1.595946E-16 -8.106631E-02 -4.901349E-02 -5.933420E-02 -7.038248E-02  3.261280E-15  1.977585E-15
     153    76-1  3.290897E+01 -5.700000E+01  0.000000E+00  4.512526E-16 -2.765560E-16  2.827934E-03 -8.162157E-02  2.432244E-16  6.900689E-16 -1.028481E-01 -1.382102E-02 -6.763286E-02 -6.245028E-02 -1.066932E-15 -6.832536E-16 -3.898652E-16 -1.894583E-15 -4.110483E-02 -8.534906E-02
