#------------------------------------------------------------------------
# Program: Diag Quadratic
#          (c) Amal Medhi <amedhi@iisertvm.ac.in>
#------------------------------------------------------------------------
# job_71125_diag.x_20260122163333_amedhi@isha.local
# Lattice: HONEYCOMB2 (Size = 1x100x1, Sites/unitcell = 100, Boundary = 0-1-0)
# No of sites = 10000
# Model: MKM
# lambda = 0.060000
# eta = 0.500000
# lambda_R = 0.000000
# t = 1.000000
# Results: WaveFunction
#------------------------------------------------------------------------
# wf_0:   psi(40,98,0)        cols: (6,7)
# wf_1:   psi(40,99,0)        cols: (8,9)
# wf_2:   psi(40,100,0)       cols: (10,11)
# wf_3:   psi(40,101,0)       cols: (12,13)
# wf_4:   psi(49,98,0)        cols: (14,15)
# wf_5:   psi(49,99,0)        cols: (16,17)
# wf_6:   psi(49,100,0)       cols: (18,19)
# wf_7:   psi(49,101,0)       cols: (20,21)
#------------------------------------------------------------------------
# basis   label   xcoord        ycoord        zcoord        Re[wf_1]      Im[wf_1]      Re[wf_2]      Im[wf_2]      Re[wf_3]      Im[wf_3]      Re[wf_4]      Im[wf_4]      Re[wf_5]      Im[wf_5]      Re[wf_6]      Im[wf_6]      Re[wf_7]      Im[wf_7]      Re[wf_8]      Im[wf_8]      
#------------------------------------------------------------------------
      75    37-1  1.645448E+01 -2.750000E+01  0.000000E+00  7.748327E-04 -7.027536E-03 -1.689542E-02  1.532372E-01 -1.380173E-15 -8.435703E-16 -4.977402E-02 -3.604759E-02 -2.125147E-04 -1.717177E-05  1.043789E-01  8.434099E-03 -4.674771E-02 -1.431284E-02 -3.851067E-04 -1.179089E-04
      76    38-0  1.645448E+01 -2.850000E+01  0.000000E+00 -1.667520E-01 -5.352704E-02 -7.647333E-03 -2.454778E-03 -4.805758E-02 -3.944374E-02  1.067722E-15  8.534840E-16 -6.274019E-02 -1.395866E-01 -1.277386E-04 -2.841974E-04  3.646153E-05 -4.396735E-04 -4.426027E-03  5.337151E-02
      77    38-1  1.645448E+01 -2.850000E+01  0.000000E+00 -1.391107E-03  2.485416E-03  3.033344E-02 -5.419511E-02 -2.161613E-15 -3.755139E-15 -8.142283E-02 -1.552617E-01  9.795600E-05  4.790051E-05 -4.811214E-02 -2.352685E-02 -7.560171E-02 -1.330550E-01 -6.228054E-04 -1.096105E-03
      78    39-0  1.732051E+01 -2.900000E+01  0.000000E+00  2.735433E-02 -5.624761E-02  1.254484E-03 -2.579545E-03 -1.229665E-01  1.007527E-01  2.595146E-15 -2.466777E-15  4.685215E-02  1.549152E-02  9.539068E-05  3.154063E-05 -3.509458E-04 -8.303572E-04  4.260095E-02  1.007962E-01
      79    39-1  1.732051E+01 -2.900000E+01  0.000000E+00 -5.535547E-03 -4.732615E-03  1.207040E-01  1.031958E-01 -1.658618E-15  6.055528E-16 -5.900784E-02  2.093693E-02 -2.227178E-04  6.194001E-06  1.093902E-01 -3.042250E-03 -4.810107E-02 -1.101103E-02 -3.962557E-04 -9.070863E-05
      80    40-0  1.732051E+01 -3.000000E+01  0.000000E+00 -1.390708E-01  1.084818E-01 -6.377862E-03  4.975033E-03 -6.073995E-02  1.750438E-02  1.224715E-15 -2.516433E-16 -7.541777E-02 -1.294065E-01 -1.535501E-04 -2.634707E-04  2.649252E-06 -4.387183E-04 -3.215899E-04  5.325556E-02
      81    40-1  1.732051E+01 -3.000000E+01  0.000000E+00  1.279364E-03  2.597959E-03 -2.789684E-02 -5.664914E-02 -4.133805E-15 -2.600850E-16 -1.754019E-01 -2.021407E-02  1.007742E-04  4.002962E-05 -4.949631E-02 -1.966098E-02 -8.726410E-02 -1.217268E-01 -7.188800E-04 -1.002783E-03
      82    41-0  1.818653E+01 -3.050000E+01  0.000000E+00 -3.129440E-02 -5.526156E-02 -1.435177E-03 -2.534324E-03  1.447150E-02  1.624762E-01 -5.160802E-16 -3.538836E-15  4.828736E-02  1.216087E-02  9.831275E-05  2.475946E-05 -4.567810E-04 -8.208741E-04  5.544817E-02  9.964506E-02
      83    41-1  1.818653E+01 -3.050000E+01  0.000000E+00 -7.210380E-03  1.963275E-03  1.572241E-01 -4.280970E-02 -3.816099E-16  1.716327E-15 -1.646192E-02  6.140575E-02 -2.300439E-04  3.141399E-05  1.129885E-01 -1.542931E-02 -4.921628E-02 -7.560161E-03 -4.054428E-04 -6.228046E-05
      84    42-0  1.818653E+01 -3.150000E+01  0.000000E+00  1.145129E-02  1.767021E-01  5.251621E-04  8.103652E-03 -2.028523E-02  6.075939E-02  6.114900E-16 -1.079865E-15 -8.659542E-02 -1.180028E-01 -1.763077E-04 -2.402530E-04 -3.066172E-05 -4.350240E-04  3.721995E-03  5.280712E-02
      85    42-1  1.818653E+01 -3.150000E+01  0.000000E+00  2.903676E-03  4.246614E-04 -6.331538E-02 -9.259847E-03 -2.533495E-15  3.254737E-15 -1.158762E-01  1.341396E-01  1.029166E-04  3.202804E-05 -5.054861E-02 -1.573091E-02 -9.731808E-02 -1.093218E-01 -8.017045E-04 -9.005912E-04
      86    43-0  1.905256E+01 -3.200000E+01  0.000000E+00 -6.402563E-02 -5.616368E-03 -2.936249E-03 -2.575696E-04  1.456357E-01  8.123350E-02 -2.935152E-15 -1.608089E-15  4.947970E-02  8.675737E-03  1.007404E-04  1.766374E-05 -5.635428E-04 -7.973527E-04  6.840787E-02  9.678982E-02
      87    43-1  1.905256E+01 -3.200000E+01  0.000000E+00 -2.488540E-03  7.222961E-03  5.426324E-02 -1.574984E-01  1.137809E-15  1.254420E-15  4.174804E-02  4.895522E-02 -2.342209E-04  5.810868E-05  1.150401E-01 -2.854070E-02 -5.007516E-02 -3.978355E-03 -4.125182E-04 -3.277361E-05
      88    44-0  1.905256E+01 -3.300000E+01  0.000000E+00  1.526315E-01  9.005146E-02  6.999758E-03  4.129807E-03  3.894328E-02  5.166978E-02 -5.702903E-16 -1.102417E-15 -9.614963E-02 -1.055882E-01 -1.957600E-04 -2.149768E-04 -6.323377E-05 -4.286829E-04  7.675882E-03  5.203737E-02
      89    44-1  1.905256E+01 -3.300000E+01  0.000000E+00  2.015983E-03 -2.173017E-03 -4.395901E-02  4.738317E-02  1.318664E-15  3.901943E-15  4.570512E-02  1.714139E-01  1.043833E-04  2.395876E-05 -5.126897E-02 -1.176760E-02 -1.056607E-01 -9.606316E-02 -8.704307E-04 -7.913665E-04
      90    45-0  1.991858E+01 -3.350000E+01  0.000000E+00 -4.127951E-02  4.999777E-02 -1.893100E-03  2.292924E-03  1.518929E-01 -7.607570E-02 -3.021888E-15  1.243797E-15  5.041069E-02  5.054890E-03  1.026358E-04  1.029172E-05 -6.693393E-04 -7.595751E-04  8.125040E-02  9.220403E-02
      91    45-1  1.991858E+01 -3.350000E+01  0.000000E+00  4.656040E-03  6.236164E-03 -1.015261E-01 -1.359811E-01  1.642439E-15 -1.214542E-16  6.455781E-02 -6.701097E-03 -2.350289E-04  8.586207E-05  1.154370E-01 -4.217207E-02 -5.066107E-02 -2.860547E-04 -4.173449E-04 -2.356514E-06
      92    46-0  1.991858E+01 -3.450000E+01  0.000000E+00  1.599651E-01 -7.531329E-02  7.336082E-03 -3.453907E-03  6.508641E-02 -2.815116E-03 -1.234689E-15 -1.062518E-16 -1.039864E-01 -9.238762E-02 -2.117157E-04 -1.881006E-04 -9.484346E-05 -4.198093E-04  1.151295E-02  5.096022E-02
      93    46-1  1.991858E+01 -3.450000E+01  0.000000E+00 -6.519900E-04 -2.912465E-03  1.421680E-02  6.350701E-02  3.797073E-15  1.124266E-15  1.670278E-01  5.855239E-02  1.051804E-04  1.588351E-05 -5.166048E-02 -7.801357E-03 -1.122196E-01 -8.218384E-02 -9.244627E-04 -6.770289E-04
      94    47-0  2.078461E+01 -3.500000E+01  0.000000E+00  1.789366E-02  6.269718E-02  8.206124E-04  2.875325E-03  2.293330E-02 -1.709385E-01 -6.871673E-16  3.146788E-15  5.106346E-02  1.319464E-03  1.039649E-04  2.686420E-06 -7.722512E-04 -7.075794E-04  9.374277E-02  8.589233E-02
      95    47-1  2.078461E+01 -3.500000E+01  0.000000E+00  7.893738E-03 -3.447107E-04 -1.721249E-01  7.516502E-03  7.578481E-16 -1.339513E-15  3.124508E-02 -5.730449E-02 -2.323040E-04  1.142288E-04  1.140986E-01 -5.610471E-02 -5.095923E-02  3.494118E-03 -4.198012E-04  2.878448E-05
      96    48-0  2.078461E+01 -3.600000E+01  0.000000E+00  2.761859E-02 -1.736654E-01  1.266603E-03 -7.964385E-03  3.469956E-02 -5.542449E-02 -7.173082E-16  1.016602E-15 -1.100426E-01 -7.863507E-02 -2.240461E-04 -1.601005E-04 -1.252838E-04 -4.085381E-04  1.520807E-02  4.959201E-02
      97    48-1  2.078461E+01 -3.600000E+01  0.000000E+00 -2.779368E-03 -1.117734E-03  6.060481E-02  2.437246E-02  2.894627E-15 -2.353977E-15  1.416259E-01 -1.045447E-01  1.053204E-04  7.862059E-06 -5.172923E-02 -3.861534E-03 -1.169539E-01 -6.792262E-02 -9.634637E-04 -5.595452E-04
      98    49-0  2.165064E+01 -3.650000E+01  0.000000E+00  6.194977E-02  2.084453E-02  2.841049E-03  9.559410E-04 -1.299248E-01 -1.165243E-01  2.305447E-15  2.399123E-15  5.142309E-02 -2.507235E-03  1.046971E-04 -5.104714E-06 -8.703662E-04 -6.416622E-04  1.056529E-01  7.789071E-02
      99    49-1  2.165064E+01 -3.650000E+01  0.000000E+00  4.206772E-03 -6.799139E-03 -9.172970E-02  1.482569E-01 -7.252791E-16 -1.356650E-15 -2.957619E-02 -5.836526E-02 -2.259428E-04  1.427420E-04  1.109742E-01 -7.010926E-02 -5.095696E-02  7.337555E-03 -4.197825E-04  6.044664E-05
     100    50-0  2.165064E+01 -3.750000E+01  0.000000E+00 -1.269143E-01 -1.195291E-01 -5.820356E-03 -5.481667E-03 -2.601273E-02 -6.003825E-02  5.633514E-16  1.275889E-15 -1.142867E-01 -6.456887E-02 -2.326870E-04 -1.314618E-04 -1.543663E-04 -3.950217E-04  1.873837E-02  4.795128E-02
     101    50-1  2.165064E+01 -3.750000E+01  0.000000E+00 -2.497680E-03  1.657401E-03  5.446253E-02 -3.614003E-02 -2.831931E-16 -3.680256E-15 -6.658636E-03 -1.743962E-01  1.048214E-04 -4.847596E-08 -5.148417E-02  2.380949E-05 -1.198546E-01 -5.351978E-02 -9.873598E-04 -4.408949E-04
     102    51-0  2.251666E+01 -3.800000E+01  0.000000E+00  5.225188E-02 -3.920078E-02  2.396298E-03 -1.797768E-03 -1.709035E-01  4.218385E-02  3.434752E-15 -6.067195E-16  5.147685E-02 -6.399928E-03  1.048065E-04 -1.303021E-05 -9.618139E-04 -5.623763E-04  1.167536E-01  6.826628E-02
     103    51-1  2.251666E+01 -3.800000E+01  0.000000E+00 -3.280988E-03 -7.366874E-03  7.154276E-02  1.606365E-01 -1.473513E-15 -2.425931E-16 -6.480838E-02 -8.706802E-03 -2.159045E-04  1.709212E-04  1.060438E-01 -8.394980E-02 -5.064397E-02  1.121789E-02 -4.172041E-04  9.241279E-05
     104    52-0  2.251666E+01 -3.900000E+01  0.000000E+00 -1.682245E-01  3.720226E-02 -7.714862E-03  1.706115E-03 -6.404816E-02 -1.256554E-02  1.414667E-15  2.879641E-16 -1.167188E-01 -5.042766E-02 -2.376387E-04 -1.026704E-04 -1.819224E-04 -3.794283E-04  2.208337E-02  4.605840E-02
     105    52-1  2.251666E+01 -3.900000E+01  0.000000E+00 -5.000025E-05  2.989716E-03  1.090268E-03 -6.519149E-02 -3.065349E-15 -1.740223E-15 -1.461673E-01 -9.154795E-02  1.037071E-04 -7.794194E-06 -5.093685E-02  3.828202E-03 -1.209444E-01 -3.921285E-02 -9.963378E-04 -3.230347E-04
     106    53-0  2.338269E+01 -3.950000E+01  0.000000E+00 -2.670986E-03 -6.502403E-02 -1.224928E-04 -2.982036E-03 -6.164498E-02  1.659113E-01  1.394392E-15 -3.234392E-15  5.121449E-02 -1.033161E-02  1.042724E-04 -2.103509E-05 -1.044800E-03 -4.705240E-04  1.268272E-01  5.711642E-02
     107    53-1  2.338269E+01 -3.950000E+01  0.000000E+00 -7.979307E-03 -1.441606E-03  1.739908E-01  3.143458E-02 -1.023112E-15  1.002950E-15 -4.374198E-02  4.827841E-02 -2.022125E-04  1.982813E-04  9.931881E-02 -9.738799E-02 -5.001262E-02  1.510728E-02 -4.120030E-04  1.244535E-04
     108    54-0  2.338269E+01 -4.050000E+01  0.000000E+00 -6.295330E-02  1.575922E-01 -2.887071E-03  7.227259E-03 -4.639415E-02  4.538942E-02  1.150339E-15 -1.038232E-15 -1.173706E-01 -3.644608E-02 -2.389658E-04 -7.420399E-05 -2.078049E-04 -3.619385E-04  2.522522E-02  4.393534E-02
     109    54-1  2.338269E+01 -4.050000E+01  0.000000E+00  2.421158E-03  1.726070E-03 -5.279396E-02 -3.763739E-02 -3.079340E-15  1.568263E-15 -1.555582E-01  6.826866E-02  1.020058E-04 -1.532496E-05 -5.010123E-02  7.527020E-03 -1.202769E-01 -2.523245E-02 -9.908389E-04 -2.078645E-04
     110    55-0  2.424871E+01 -4.100000E+01  0.000000E+00 -5.470710E-02 -3.441936E-02 -2.508896E-03 -1.578490E-03  1.026880E-01  1.446611E-01 -1.950263E-15 -3.146572E-15  5.062847E-02 -1.427381E-02  1.030792E-04 -2.906138E-05 -1.117638E-03 -3.671455E-04  1.356689E-01  4.456741E-02
     111    55-1  2.424871E+01 -4.100000E+01  0.000000E+00 -5.695359E-03  5.797828E-03  1.241887E-01 -1.264231E-01  3.678379E-16  1.344730E-15  1.487779E-02  6.296822E-02 -1.849548E-04  2.243406E-04  9.084255E-02 -1.101873E-01 -4.905806E-02  1.897667E-02 -4.041394E-04  1.563294E-04
     112    56-0  2.424871E+01 -4.200000E+01  0.000000E+00  9.310679E-02  1.381354E-01  4.269926E-03  6.334961E-03  1.099760E-02  6.339216E-02 -1.040834E-16 -1.468443E-15 -1.163041E-01 -2.285070E-02 -2.367944E-04 -4.652387E-05 -2.318889E-04 -3.427432E-04  2.814875E-02  4.160525E-02
     113    56-1  2.424871E+01 -4.200000E+01  0.000000E+00  2.770053E-03 -1.007325E-03 -6.040170E-02  2.196497E-02 -5.132423E-16  3.204994E-15 -3.052950E-02  1.639408E-01  9.975018E-05 -2.259489E-05 -4.899337E-02  1.109772E-02 -1.179352E-01 -1.179831E-02 -9.715478E-04 -9.719422E-05
     114    57-0  2.511474E+01 -4.250000E+01  0.000000E+00 -5.877436E-02  2.530131E-02 -2.695423E-03  1.160331E-03  1.772250E-01 -3.467628E-03 -3.849351E-15 -1.101549E-16  4.971414E-02 -1.819691E-02  1.012177E-04 -3.704880E-05 -1.178784E-03 -2.535033E-04  1.430913E-01  3.077250E-02
     115    57-1  2.511474E+01 -4.250000E+01  0.000000E+00  1.586014E-03  7.964266E-03 -3.458342E-02 -1.736628E-01  1.357415E-15  3.964908E-16  5.970535E-02  2.320484E-02 -1.642834E-04  2.486300E-04  8.068957E-02 -1.221173E-01 -4.777846E-02  2.279614E-02 -3.935980E-04  1.877942E-04
     116    58-0  2.511474E+01 -4.350000E+01  0.000000E+00  1.629464E-01  7.422537E-04  7.472808E-03  3.404014E-05  5.776039E-02  2.655934E-02 -1.235123E-15 -7.715183E-16 -1.136104E-01 -9.856026E-03 -2.313101E-04 -2.006680E-05 -2.540723E-04 -3.220403E-04  3.084157E-02  3.909214E-02
     117    58-1  2.511474E+01 -4.350000E+01  0.000000E+00  7.317944E-04 -2.819044E-03 -1.595696E-02  6.146995E-02  2.374898E-15  2.070658E-15  1.157630E-01  1.149211E-01  9.697668E-05 -2.956268E-05 -4.763113E-02  1.452003E-02 -1.140301E-01  8.846103E-04 -9.393775E-04  7.287403E-06
     118    59-0  2.598076E+01 -4.400000E+01  0.000000E+00 -1.231627E-02  6.193278E-02 -5.648307E-04  2.840269E-03  9.649123E-02 -1.478644E-01 -2.286366E-15  3.013215E-15  4.846991E-02 -2.207049E-02  9.868442E-05 -4.493538E-05 -1.226860E-03 -1.310624E-04  1.489273E-01  1.590953E-02
     119    59-1  2.598076E+01 -4.400000E+01  0.000000E+00  7.446550E-03  3.158633E-03 -1.623739E-01 -6.887478E-02  1.026629E-15 -7.397110E-16  5.226728E-02 -3.555105E-02 -1.404119E-04  2.707008E-04  6.896482E-02 -1.329576E-01 -4.617509E-02  2.653524E-02 -3.803895E-04  2.185968E-04
     120    60-0  2.598076E+01 -4.500000E+01  0.000000E+00  8.994939E-02 -1.308737E-01  4.125126E-03 -6.001938E-03  5.380179E-02 -3.202573E-02 -1.352217E-15  4.787837E-16 -1.094075E-01  2.339167E-03 -2.227530E-04  4.762528E-06 -2.742762E-04 -3.000320E-04  3.329411E-02  3.642058E-02
     121    60-1  2.598076E+01 -4.500000E+01  0.000000E+00 -1.878258E-03 -2.167931E-03  4.095588E-02  4.727228E-02  2.906933E-15 -7.481575E-16  1.560667E-01 -3.024973E-02  9.372477E-05 -3.619199E-05 -4.603392E-02  1.777609E-02 -1.086978E-01  1.262953E-02 -8.954503E-04  1.040419E-04
     122    61-0  2.684679E+01 -4.550000E+01  0.000000E+00  4.330367E-02  4.451988E-02  1.985929E-03  2.041705E-03 -6.744490E-02 -1.618242E-01  1.040834E-15  3.615164E-15  4.689736E-02 -2.586365E-02  9.548271E-05 -5.265821E-05 -1.260686E-03 -1.466885E-06  1.530334E-01  1.780636E-04
     123    61-1  2.684679E+01 -4.550000E+01  0.000000E+00  6.753651E-03 -4.346934E-03 -1.472650E-01  9.478597E-02  8.963810E-17 -1.188298E-15  3.508350E-04 -6.217087E-02 -1.136127E-04  2.901335E-04  5.580210E-02 -1.425022E-01 -4.425245E-02  3.016336E-02 -3.645508E-04  2.484852E-04
     124    62-0  2.684679E+01 -4.650000E+01  0.000000E+00 -5.590649E-02 -1.436717E-01 -2.563901E-03 -6.588857E-03  4.060221E-03 -6.132207E-02 -4.154663E-16  1.313186E-15 -1.038380E-01  1.355528E-02 -2.114136E-04  2.759845E-05 -2.924446E-04 -2.769222E-04  3.549954E-02  3.361530E-02
     125    62-1  2.684679E+01 -4.650000E+01  0.000000E+00 -2.798168E-03  3.115699E-04  6.101474E-02 -6.793858E-03  9.373001E-16 -2.734052E-15  6.096345E-02 -1.417763E-01  9.003632E-05 -4.245161E-05 -4.422230E-02  2.085056E-02 -1.020972E-01  2.327109E-02 -8.410748E-04  1.917068E-04
     126    63-0  2.771281E+01 -4.700000E+01  0.000000E+00  6.001379E-02 -1.020552E-02  2.752264E-03 -4.680302E-04 -1.699665E-01 -3.495562E-02  3.445161E-15  1.231654E-15  4.500131E-02 -2.954536E-02  9.162237E-05 -6.015417E-05 -1.279300E-03  1.334870E-04  1.552929E-01 -1.620385E-02
     127    63-1  2.771281E+01 -4.700000E+01  0.000000E+00  2.052953E-04 -7.946886E-03 -4.476516E-03  1.732838E-01 -9.405516E-16 -5.802297E-16 -4.999232E-02 -3.484781E-02 -8.421286E-05  3.065450E-04  4.136205E-02 -1.505629E-01 -4.201824E-02  3.365009E-02 -3.461455E-04  2.772088E-04
     128    64-0  2.771281E+01 -4.800000E+01  0.000000E+00 -1.452435E-01 -3.345537E-02 -6.660942E-03 -1.534281E-03 -4.714028E-02 -3.729675E-02  8.864437E-16  1.078998E-15 -9.706613E-02  2.363489E-02 -1.976260E-04  4.812049E-05 -3.085437E-04 -2.529133E-04  3.745380E-02  3.070088E-02
     129    64-1  2.771281E+01 -4.800000E+01  0.000000E+00 -1.301685E-03  2.426729E-03  2.838356E-02 -5.291544E-02 -1.608755E-15 -2.241790E-15 -8.016433E-02 -1.258385E-01  8.595497E-05 -4.831558E-05 -4.221770E-02  2.373072E-02 -9.440660E-02  3.266802E-02 -7.777198E-04  2.691186E-04
     130    65-0  2.857884E+01 -4.850000E+01  0.000000E+00  2.504858E-02 -5.392175E-02  1.148741E-03 -2.472880E-03 -1.228684E-01  1.192036E-01  3.112094E-15 -2.213507E-15  4.278986E-02 -3.308492E-02  8.711987E-05 -6.736067E-05 -1.281974E-03  2.718807E-04  1.556175E-01 -3.300332E-02
     131    65-1  2.857884E+01 -4.850000E+01  0.000000E+00 -6.366825E-03 -4.579356E-03  1.388302E-01  9.985398E-02 -9.766233E-16  4.755197E-16 -5.572959E-02  2.089580E-02 -5.258888E-05  3.195957E-04  2.582959E-02 -1.569729E-01 -3.948343E-02  3.696560E-02 -3.252638E-04  3.045219E-04
     132    66-0  2.857884E+01 -4.950000E+01  0.000000E+00 -1.052647E-01  9.747345E-02 -4.827494E-03  4.470183E-03 -5.599681E-02  1.719852E-02  1.346145E-15 -2.870967E-16 -8.927441E-02  3.244541E-02 -1.817621E-04  6.605865E-05 -3.225617E-04 -2.282042E-04  3.915543E-02  2.770147E-02
     133    66-1  2.857884E+01 -4.950000E+01  0.000000E+00  1.227308E-03  2.386527E-03 -2.676176E-02 -5.203882E-02 -2.566259E-15 -1.319893E-17 -1.435486E-01 -4.337461E-03  8.152538E-05 -5.376329E-05 -4.004206E-02  2.640642E-02 -8.582022E-02  4.070553E-02 -7.069853E-04  3.353314E-04
     134    67-0  2.944486E+01 -5.000000E+01  0.000000E+00 -2.936341E-02 -4.984658E-02 -1.346621E-03 -2.285990E-03  2.890518E-02  1.658230E-01 -3.469447E-17 -3.760880E-15  4.027436E-02 -3.645222E-02  8.199834E-05 -7.421649E-05 -1.268237E-03  4.117050E-04  1.539499E-01 -4.997644E-02
     135    67-1  2.944486E+01 -5.000000E+01  0.000000E+00 -7.244876E-03  2.641183E-03  1.579763E-01 -5.759164E-02 -2.525144E-16  9.113224E-16 -1.403852E-02  5.618586E-02 -1.916082E-05  3.289962E-04  9.411043E-03 -1.615900E-01 -3.666216E-02  4.008101E-02 -3.020221E-04  3.301866E-04
     136    68-0  2.944486E+01 -5.100000E+01  0.000000E+00  2.049087E-02  1.358968E-01  9.397219E-04  6.232296E-03 -1.711764E-02  5.422794E-02  5.611830E-16 -1.231654E-15 -8.066023E-02  3.988120E-02 -1.642237E-04  8.119786E-05 -3.345069E-04 -2.029874E-04  4.060545E-02  2.464043E-02
     137    68-1  2.944486E+01 -5.100000E+01  0.000000E+00  2.583578E-03  3.345019E-04 -5.633557E-02 -7.293896E-03 -1.211790E-15  1.972997E-15 -8.077910E-02  1.113655E-01  7.679267E-05 -5.877939E-05 -3.771754E-02  2.887012E-02 -7.654449E-02  4.729701E-02 -6.305721E-04  3.896319E-04
     138    69-0  3.031089E+01 -5.150000E+01  0.000000E+00 -5.592680E-02 -4.007503E-03 -2.564832E-03 -1.837862E-04  1.502545E-01  6.801568E-02 -3.046174E-15 -2.135445E-15  3.746937E-02 -3.961824E-02  7.628739E-05 -8.066248E-05 -1.237875E-03  5.508942E-04  1.502644E-01 -6.687247E-02
     139    69-1  3.031089E+01 -5.150000E+01  0.000000E+00 -1.855203E-03  7.324630E-03  4.045317E-02 -1.597154E-01  6.643867E-16  7.655577E-16  3.709790E-02  4.212155E-02  1.561466E-05  3.345121E-04 -7.669307E-03 -1.642992E-01 -3.357163E-02  4.296876E-02 -2.765624E-04  3.539759E-04
     140    70-0  3.031089E+01 -5.250000E+01  0.000000E+00  1.180735E-01  5.668265E-02  5.414911E-03  2.599496E-03  3.374796E-02  4.339985E-02 -7.736867E-16 -1.158795E-15 -7.143193E-02  4.586519E-02 -1.454350E-04  9.338123E-05 -3.444069E-04 -1.774469E-04  4.180719E-02  2.154010E-02
     141    70-1  3.031089E+01 -5.250000E+01  0.000000E+00  1.684947E-03 -1.872014E-03 -3.674068E-02  4.081974E-02  7.736993E-16  2.056341E-15  4.446892E-02  1.233404E-01  7.180166E-05 -6.335365E-05 -3.526615E-02  3.111682E-02 -6.679408E-02  5.238538E-02 -5.502484E-04  4.315498E-04
     142    71-0  3.117691E+01 -5.300000E+01  0.000000E+00 -3.384981E-02  4.222122E-02 -1.552370E-03  1.936287E-03  1.374380E-01 -8.390671E-02 -3.566591E-15  1.502271E-15  3.439250E-02 -4.255531E-02  7.002291E-05 -8.664233E-05 -1.190948E-03  6.873607E-04  1.445679E-01 -8.343801E-02
     143    71-1  3.117691E+01 -5.300000E+01  0.000000E+00  4.892587E-03  5.521123E-03 -1.066841E-01 -1.203895E-01  1.029601E-15 -1.537750E-16  5.379644E-02 -6.367280E-03  5.125175E-05  3.359691E-04 -2.517285E-02 -1.650148E-01 -3.023200E-02  4.560300E-02 -2.490506E-04  3.756766E-04
     144    72-0  3.117691E+01 -5.400000E+01  0.000000E+00  1.073230E-01 -6.232570E-02  4.921889E-03 -2.858289E-03  5.283487E-02 -2.983865E-03 -1.377370E-15 -1.301043E-18 -6.180479E-02  5.035006E-02 -1.258342E-04  1.025124E-04 -3.523064E-04 -1.517564E-04  4.276611E-02  1.842155E-02
     145    72-1  3.117691E+01 -5.400000E+01  0.000000E+00 -5.607695E-04 -2.358601E-03  1.222772E-02  5.142988E-02  2.013675E-15  4.828819E-16  1.203431E-01  3.086505E-02  6.659636E-05 -6.748081E-05 -3.270952E-02  3.314392E-02 -5.678776E-02  5.594378E-02 -4.678165E-04  4.608638E-04
     146    73-0  3.204294E+01 -5.450000E+01  0.000000E+00  1.488205E-02  4.981789E-02  6.824984E-04  2.284674E-03  7.743719E-03 -1.564277E-01 -6.808790E-16  3.760880E-15  3.106430E-02 -4.523752E-02  6.324671E-05 -9.210331E-05 -1.127783E-03  8.190310E-04  1.369004E-01 -9.942133E-02
     147    73-1  3.204294E+01 -5.450000E+01  0.000000E+00  7.116819E-03 -9.126532E-04 -1.551840E-01  1.990063E-02  3.747299E-16 -8.645233E-16  2.435276E-02 -4.599919E-02  8.724355E-05  3.332565E-04 -4.285060E-02 -1.636825E-01 -2.666616E-02  4.795986E-02 -2.196753E-04  3.950925E-04
     148    74-0  3.204294E+01 -5.550000E+01  0.000000E+00  8.266758E-03 -1.165617E-01  3.791178E-04 -5.345581E-03  2.643960E-02 -4.325811E-02 -8.317999E-16  1.117162E-15 -5.199692E-02  5.331872E-02 -1.058654E-04  1.085566E-04 -3.582658E-04 -1.260773E-04  4.348952E-02  1.530439E-02
     149    74-1  3.204294E+01 -5.550000E+01  0.000000E+00 -2.164075E-03 -8.433814E-04  4.718818E-02  1.839014E-02  1.416919E-15 -1.392725E-15  8.772794E-02 -7.737893E-02  6.121936E-05 -7.116025E-05 -3.006854E-02  3.495112E-02 -4.674427E-02  5.797574E-02 -3.850784E-04  4.776030E-04
     150    75-0  3.290897E+01 -5.600000E+01  0.000000E+00  4.726591E-02  1.540050E-02  2.167639E-03  7.062749E-04 -1.210616E-01 -9.145630E-02  2.775558E-15  2.702699E-15  2.750804E-02 -4.764108E-02  5.600620E-05 -9.699692E-05 -1.048974E-03  9.438806E-04  1.273338E-01 -1.145767E-01
     151    75-1  3.290897E+01 -5.600000E+01  0.000000E+00  3.147788E-03 -6.197220E-03 -6.863829E-02  1.351319E-01 -4.499187E-16 -7.658513E-16 -2.291910E-02 -4.417186E-02  1.230705E-04  3.263292E-04 -6.044741E-02 -1.602801E-01 -2.289951E-02  5.001784E-02 -1.886457E-04  4.120460E-04
     152    76-0  3.290897E+01 -5.700000E+01  0.000000E+00 -8.578983E-02 -6.762327E-02 -3.934366E-03 -3.101238E-03 -1.954998E-02 -4.419055E-02  3.417405E-16  1.290634E-15 -4.222515E-02  5.478436E-02 -8.597012E-05  1.115406E-04 -3.623588E-04 -1.005573E-04  4.398636E-02  1.220654E-02
     153    76-1  3.290897E+01 -5.700000E+01  0.000000E+00 -1.835137E-03  1.238112E-03  4.001561E-02 -2.699735E-02 -3.094413E-16 -1.847138E-15 -1.374970E-02 -1.084843E-01  5.571130E-05 -7.439564E-05 -2.736320E-02  3.654021E-02 -3.687822E-02  5.851479E-02 -3.038021E-04  4.820437E-04
